Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
86779.000000	320.500000	400.625000	320.500000	8863.312500	320.500000	2912.541667	320.500000	12644.750000	NA	NA	NA	NA	5.769882	5.993026	5.769882	9.089676	5.769882	7.976781	5.769882	9.444997	NA	NA	NA	NA	-0.223144	-3.319794	-2.206899	-3.675115	NA	NA	-0.118762	-1.556486	0.214083	-1.064095	NA	NA	
87329.000000	NA	NA	488.500000	10047.357143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.191339	9.215065	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.023725	NA	NA	NA	NA	NA	-1.352223	NA	NA	NA	NA	
87756.000000	22.500000	572.333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.113515	6.349722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.236206	NA	NA	NA	NA	NA	-1.722374	NA	NA	NA	NA	NA	
87801.000000	NA	NA	71.500000	8442.428571	371.000000	1436.555556	71.500000	5269.071429	NA	NA	NA	NA	NA	NA	4.269697	9.041025	5.916202	7.270004	4.269697	8.569609	NA	NA	NA	NA	NA	-4.771328	-1.353801	-4.299912	NA	NA	NA	-2.557929	0.824023	-1.518910	NA	NA	
87899.000000	NA	NA	299.500000	6860.944444	371.000000	1220.136364	783.500000	4054.388889	NA	NA	NA	NA	NA	NA	5.702114	8.833600	5.916202	7.106718	6.663771	8.307555	NA	NA	NA	NA	NA	-3.131486	-1.190516	-1.643784	NA	NA	NA	-1.426569	0.940767	0.414592	NA	NA	
88400.000000	NA	NA	NA	NA	350.000000	1156.555556	459.500000	16014.000000	NA	NA	NA	NA	NA	NA	NA	NA	5.857933	7.053202	6.130139	9.681219	NA	NA	NA	NA	NA	NA	-1.195268	-3.551080	NA	NA	NA	NA	0.937369	-0.973805	NA	NA	
88599.000000	NA	NA	NA	NA	111.000000	1090.400000	541.625000	11622.166667	NA	NA	NA	NA	NA	NA	NA	NA	4.709530	6.994300	6.294574	9.360669	NA	NA	NA	NA	NA	NA	-2.284770	-3.066096	NA	NA	NA	NA	0.158408	-0.620766	NA	NA	
88622.000000	23.000000	1492.000000	NA	NA	NA	NA	783.500000	4284.500000	NA	NA	NA	NA	3.135494	7.307873	NA	NA	NA	NA	6.663771	8.362759	NA	NA	NA	NA	-4.172379	NA	NA	-1.698988	NA	NA	-2.220624	NA	NA	0.374407	NA	NA	
88645.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
88900.000000	NA	NA	NA	NA	184.000000	690.583333	184.000000	4284.500000	NA	NA	NA	NA	NA	NA	NA	NA	5.214936	6.537537	5.214936	8.362759	NA	NA	NA	NA	NA	NA	-1.322601	-3.147823	NA	NA	NA	NA	0.846330	-0.680258	NA	NA	
89013.000000	134.000000	813.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.897840	6.700731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.802891	NA	NA	NA	NA	NA	-0.959535	NA	NA	NA	NA	NA	
89168.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
89357.000000	211.000000	563.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.351858	6.333280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.981421	NA	NA	NA	NA	NA	-0.522332	NA	NA	NA	NA	NA	
89428.000000	211.000000	996.000000	NA	NA	81.000000	978.250000	81.000000	7180.100000	NA	NA	NA	NA	5.351858	6.903747	NA	NA	4.394449	6.885765	4.394449	8.879069	NA	NA	NA	NA	-1.551889	NA	-2.491316	-4.484619	NA	NA	-0.825947	NA	0.010734	-1.653366	NA	NA	
89519.000000	NA	NA	54.500000	7071.500000	NA	NA	500.500000	3910.388889	NA	NA	NA	NA	NA	NA	3.998201	8.863828	NA	NA	6.215608	8.271392	NA	NA	NA	NA	NA	-4.865627	NA	-2.055785	NA	NA	NA	-2.622988	NA	0.114680	NA	NA	
89537.000000	NA	NA	NA	NA	NA	NA	455.083333	11622.166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.120481	9.360669	NA	NA	NA	NA	NA	NA	NA	-3.240189	NA	NA	NA	NA	NA	-0.747495	NA	NA	
90411.000000	NA	NA	664.000000	7234.928571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.498282	8.886676	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.388394	NA	NA	NA	NA	NA	-0.913895	NA	NA	NA	NA	
90865.000000	NA	NA	241.000000	2994.000000	NA	NA	291.500000	11622.166667	NA	NA	NA	NA	NA	NA	5.484797	8.004366	NA	NA	5.675040	9.360669	NA	NA	NA	NA	NA	-2.519569	NA	-3.685629	NA	NA	NA	-1.004395	NA	-1.071749	NA	NA	
90893.000000	NA	NA	NA	NA	NA	NA	493.500000	4194.222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.201523	8.341463	NA	NA	NA	NA	NA	NA	NA	-2.139940	NA	NA	NA	NA	NA	0.053420	NA	NA	
90942.000000	NA	NA	NA	NA	NA	NA	493.500000	4194.222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.201523	8.341463	NA	NA	NA	NA	NA	NA	NA	-2.139940	NA	NA	NA	NA	NA	0.053420	NA	NA	
91321.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
91338.000000	42.500000	85.000000	104.000000	2683.375000	NA	NA	42.500000	8923.375000	NA	NA	NA	NA	3.749504	4.442651	4.644391	7.894831	NA	NA	3.749504	9.096430	NA	NA	NA	NA	-0.693147	-3.250440	NA	-5.346925	NA	NA	-0.368907	-1.508638	NA	-2.281073	NA	NA	
91406.000000	61.500000	116.875000	104.000000	3063.357143	NA	NA	61.500000	154.285714	NA	NA	NA	NA	4.119037	4.761105	4.644391	8.027267	NA	NA	4.119037	5.038806	NA	NA	NA	NA	-0.642068	-3.382876	NA	-0.919769	NA	NA	-0.341721	-1.600008	NA	0.941632	NA	NA	
91461.000000	NA	NA	NA	NA	NA	NA	99.000000	371.625000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.595120	5.917885	NA	NA	NA	NA	NA	NA	NA	-1.322765	NA	NA	NA	NA	NA	0.648274	NA	NA	
91604.000000	NA	NA	NA	NA	NA	NA	143.500000	291.777778	143.500000	310.750000	NA	NA	NA	NA	NA	NA	NA	NA	4.966335	5.675992	4.966335	5.738989	NA	NA	NA	NA	NA	-0.709657	-0.772654	NA	NA	NA	NA	1.094580	2.128771	NA	
91748.000000	262.000000	839.000000	NA	NA	262.000000	1188.400000	166.500000	324.800000	NA	NA	NA	NA	5.568345	6.732211	NA	NA	5.568345	7.080363	5.114995	5.783210	NA	NA	NA	NA	-1.163866	NA	-1.512019	-0.668214	NA	NA	-0.619433	NA	0.710902	1.124749	NA	NA	
91937.000000	262.000000	376.875000	NA	NA	262.000000	988.909091	105.500000	217.333333	NA	NA	NA	NA	5.568345	5.931914	NA	NA	5.568345	6.896602	4.658711	5.381432	NA	NA	NA	NA	-0.363569	NA	-1.328258	-0.722721	NA	NA	-0.193499	NA	0.842286	1.085071	NA	NA	
91939.000000	NA	NA	NA	NA	NA	NA	33.875000	339.166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.522677	5.826492	NA	NA	NA	NA	NA	NA	NA	-2.303814	NA	NA	NA	NA	NA	-0.065870	NA	NA	
91948.000000	75.500000	338.875000	NA	NA	19.500000	539.714286	NA	NA	NA	NA	NA	NA	4.324133	5.825631	NA	NA	2.970414	6.291040	NA	NA	NA	NA	NA	NA	-1.501499	NA	-3.320625	NA	NA	NA	-0.799128	NA	-0.582197	NA	NA	NA	
91978.000000	75.500000	658.250000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.324133	6.489585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.165452	NA	NA	NA	NA	NA	-1.152497	NA	NA	NA	NA	NA	
91984.000000	75.500000	348.125000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.324133	5.852562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.528429	NA	NA	NA	NA	NA	-0.813461	NA	NA	NA	NA	NA	
92054.000000	NA	NA	60.000000	2637.375000	NA	NA	NA	NA	60.000000	919.000000	NA	NA	NA	NA	4.094345	7.877539	NA	NA	NA	NA	4.094345	6.823286	NA	NA	NA	-3.783195	NA	NA	-2.728942	NA	NA	-1.876196	NA	NA	1.012799	NA	
92104.000000	364.000000	364.875000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.897154	5.899555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.002401	NA	NA	NA	NA	NA	-0.001278	NA	NA	NA	NA	NA	
92197.000000	364.000000	658.250000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.897154	6.489585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.592431	NA	NA	NA	NA	NA	-0.315304	NA	NA	NA	NA	NA	
92443.000000	364.000000	361.666667	167.000000	3036.928571	167.000000	1401.227273	359.000000	928.375000	NA	NA	NA	NA	5.897154	5.890723	5.117994	8.018602	5.117994	7.245104	5.883322	6.833436	NA	NA	NA	NA	0.006431	-2.900608	-2.127110	-0.950113	NA	NA	0.003423	-1.267282	0.271130	0.919543	NA	NA	
92531.000000	NA	NA	NA	NA	NA	NA	359.000000	928.375000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.883322	6.833436	NA	NA	NA	NA	NA	NA	NA	-0.950113	NA	NA	NA	NA	NA	0.919543	NA	NA	
92827.000000	292.500000	390.000000	292.500000	3451.083333	NA	NA	NA	NA	NA	NA	NA	NA	5.678465	5.966147	5.678465	8.146443	NA	NA	NA	NA	NA	NA	NA	NA	-0.287682	-2.467979	NA	NA	NA	NA	-0.153110	-0.968802	NA	NA	NA	NA	
93116.000000	NA	NA	195.000000	2794.062500	NA	NA	227.200000	660.500000	195.000000	888.500000	NA	NA	NA	NA	5.273000	7.935252	NA	NA	5.425831	6.492997	5.273000	6.789535	NA	NA	NA	-2.662252	NA	-1.067166	-1.516535	NA	NA	-1.102835	NA	0.834335	1.704421	NA	
93217.000000	NA	NA	80.500000	2841.333333	NA	NA	145.500000	486.666667	NA	NA	NA	NA	NA	NA	4.388257	7.952029	NA	NA	4.980176	6.187579	NA	NA	NA	NA	NA	-3.563772	NA	-1.207403	NA	NA	NA	-1.724812	NA	0.732251	NA	NA	
93277.000000	124.000000	485.000000	124.000000	3481.357143	NA	NA	NA	NA	NA	NA	NA	NA	4.820282	6.184149	4.820282	8.155177	NA	NA	NA	NA	NA	NA	NA	NA	-1.363867	-3.334896	NA	NA	NA	NA	-0.725878	-1.566906	NA	NA	NA	NA	
93465.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
93601.000000	NA	NA	243.500000	3502.500000	243.500000	2249.777778	NA	NA	NA	NA	NA	NA	NA	NA	5.495117	8.161232	5.495117	7.718587	NA	NA	NA	NA	NA	NA	NA	-2.666115	-2.223470	NA	NA	NA	NA	-1.105500	0.202236	NA	NA	NA	
93952.000000	NA	NA	NA	NA	855.000000	1984.038462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.751101	7.592890	NA	NA	NA	NA	NA	NA	NA	NA	-0.841788	NA	NA	NA	NA	NA	1.190097	NA	NA	NA	
95311.000000	NA	NA	718.000000	3857.166667	NA	NA	778.000000	2386.600000	NA	NA	NA	NA	NA	NA	6.576470	8.257688	NA	NA	6.656727	7.777625	NA	NA	NA	NA	NA	-1.681219	NA	-1.120899	NA	NA	NA	-0.426000	NA	0.795222	NA	NA	
95388.000000	592.000000	214.000000	NA	NA	60.000000	1737.916667	470.285714	2938.750000	NA	NA	NA	NA	6.383507	5.365976	NA	NA	4.094345	7.460442	6.153340	7.985740	NA	NA	NA	NA	1.017531	NA	-3.366098	-1.832399	NA	NA	0.541550	NA	-0.614709	0.277292	NA	NA	
95431.000000	592.000000	599.000000	168.000000	3362.785714	NA	NA	NA	NA	NA	NA	NA	NA	6.383507	6.395262	5.123964	8.120525	NA	NA	NA	NA	NA	NA	NA	NA	-0.011755	-2.996561	NA	NA	NA	NA	-0.006256	-1.333482	NA	NA	NA	NA	
95724.000000	592.000000	385.875000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.383507	5.955513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.427993	NA	NA	NA	NA	NA	0.227787	NA	NA	NA	NA	NA	
95973.000000	592.000000	500.750000	131.500000	3994.500000	131.500000	1176.727273	131.500000	1741.611111	NA	NA	NA	NA	6.383507	6.216107	4.879007	8.292674	4.879007	7.070492	4.879007	7.462566	NA	NA	NA	NA	0.167400	-3.413667	-2.191486	-2.583559	NA	NA	0.089093	-1.621251	0.225104	-0.269508	NA	NA	
95987.000000	NA	NA	396.500000	3993.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.982676	8.292423	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.309747	NA	NA	NA	NA	NA	-0.859635	NA	NA	NA	NA	
96766.000000	NA	NA	392.000000	3660.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.971262	8.205218	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.233957	NA	NA	NA	NA	NA	-0.807345	NA	NA	NA	NA	
96771.000000	NA	NA	NA	NA	NA	NA	154.500000	2219.875000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.040194	7.705206	NA	NA	NA	NA	NA	NA	NA	-2.665012	NA	NA	NA	NA	NA	-0.328801	NA	NA	
96897.000000	63.000000	94.500000	NA	NA	71.000000	1597.142857	140.583333	2485.000000	71.000000	2271.600000	NA	NA	4.143135	4.548600	NA	NA	4.262680	7.375972	4.945800	7.818028	4.262680	7.728240	NA	NA	-0.405465	NA	-3.113292	-2.872228	-3.465560	NA	-0.215797	NA	-0.433960	-0.479641	0.592592	NA	
96913.000000	NA	NA	NA	NA	NA	NA	181.500000	978.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.201256	6.886021	NA	NA	NA	NA	NA	NA	NA	-1.684765	NA	NA	NA	NA	NA	0.384760	NA	NA	
96987.000000	NA	NA	NA	NA	55.500000	682.576923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.016383	6.525875	NA	NA	NA	NA	NA	NA	NA	NA	-2.509492	NA	NA	NA	NA	NA	-0.002262	NA	NA	NA	
97024.000000	NA	NA	NA	NA	109.500000	1035.285714	NA	NA	124.090909	91.000000	NA	NA	NA	NA	NA	NA	4.695925	6.942433	NA	NA	4.821014	4.510860	NA	NA	NA	NA	-2.246508	NA	0.310155	NA	NA	NA	0.185764	NA	2.746464	NA	
97206.000000	107.500000	216.000000	NA	NA	NA	NA	198.500000	441.142857	180.300000	433.000000	NA	NA	4.677491	5.375278	NA	NA	NA	NA	5.290789	6.089369	5.194622	6.070738	NA	NA	-0.697788	NA	NA	-0.798580	-0.876116	NA	-0.371377	NA	NA	1.029850	2.069751	NA	
97239.000000	NA	NA	17.000000	3673.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.833213	8.208764	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.375551	NA	NA	NA	NA	NA	-2.974795	NA	NA	NA	NA	
97240.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
97494.000000	NA	NA	154.000000	2048.785714	154.000000	796.666667	NA	NA	NA	NA	NA	NA	NA	NA	5.036953	7.625003	5.036953	6.680436	NA	NA	NA	NA	NA	NA	NA	-2.588050	-1.643484	NA	NA	NA	NA	-1.051642	0.616909	NA	NA	NA	
97548.000000	87.000000	180.000000	NA	NA	39.000000	239.636364	NA	NA	NA	NA	NA	NA	4.465908	5.192957	NA	NA	3.663562	5.479123	NA	NA	NA	NA	NA	NA	-0.727049	NA	-1.815561	NA	NA	NA	-0.386950	NA	0.493878	NA	NA	NA	
97572.000000	60.000000	30.000000	39.500000	4117.916667	NA	NA	30.000000	382.600000	NA	NA	NA	NA	4.094345	3.401197	3.676301	8.323103	NA	NA	3.401197	5.946990	NA	NA	NA	NA	0.693147	-4.646802	NA	-2.545793	NA	NA	0.368907	-2.472016	NA	-0.242016	NA	NA	
97608.000000	61.000000	62.750000	29.000000	3461.142857	NA	NA	77.000000	142.555556	NA	NA	NA	NA	4.110874	4.139159	3.367296	8.149354	NA	NA	4.343805	4.959732	NA	NA	NA	NA	-0.028285	-4.782058	NA	-0.615926	NA	NA	-0.015054	-2.565333	NA	1.162811	NA	NA	
97610.000000	NA	NA	NA	NA	NA	NA	61.166667	399.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.113602	5.990214	NA	NA	NA	NA	NA	NA	NA	-1.876611	NA	NA	NA	NA	NA	0.245108	NA	NA	
97667.000000	NA	NA	217.000000	5158.562500	217.000000	1658.571429	NA	NA	NA	NA	NA	NA	NA	NA	5.379897	8.548413	5.379897	7.413712	NA	NA	NA	NA	NA	NA	NA	-3.168516	-2.033815	NA	NA	NA	NA	-1.452117	0.337834	NA	NA	NA	
98044.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
98566.000000	NA	NA	NA	NA	NA	NA	730.500000	1992.800000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.593729	7.597296	NA	NA	NA	NA	NA	NA	NA	-1.003567	NA	NA	NA	NA	NA	0.880632	NA	NA	
99505.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
99598.000000	NA	NA	276.000000	6726.833333	NA	NA	276.000000	2296.300000	276.000000	2978.000000	NA	NA	NA	NA	5.620401	8.813860	NA	NA	5.620401	7.739054	5.620401	7.999007	NA	NA	NA	-3.193459	NA	-2.118654	-2.378606	NA	NA	-1.469326	NA	0.068916	1.212649	NA	
100057.000000	115.500000	77.000000	NA	NA	306.500000	2074.550000	464.000000	2189.444444	NA	NA	NA	NA	4.749271	4.343805	NA	NA	5.725218	7.637500	6.139885	7.691403	NA	NA	NA	NA	0.405465	NA	-1.912282	-1.551519	NA	NA	0.215797	NA	0.424726	0.481756	NA	NA	
100211.000000	234.500000	238.000000	1425.500000	5274.687500	NA	NA	464.000000	2189.444444	NA	NA	NA	NA	5.457456	5.472271	7.262278	8.570675	NA	NA	6.139885	7.691403	NA	NA	NA	NA	-0.014815	-1.308397	NA	-1.551519	NA	NA	-0.007885	-0.168783	NA	0.481756	NA	NA	
100372.000000	NA	NA	1425.500000	4993.437500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.262278	8.515880	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.253602	NA	NA	NA	NA	NA	-0.130979	NA	NA	NA	NA	
100583.000000	NA	NA	1185.250000	6899.700000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.077709	8.839233	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.761524	NA	NA	NA	NA	NA	-0.481405	NA	NA	NA	NA	
101367.000000	NA	NA	1185.250000	6753.916667	NA	NA	NA	NA	447.500000	2625.562500	NA	NA	NA	NA	7.077709	8.817878	NA	NA	NA	NA	6.103677	7.873050	NA	NA	NA	-1.740169	NA	NA	-1.769374	NA	NA	-0.466671	NA	NA	1.560188	NA	
101478.000000	163.000000	81.500000	1425.500000	6254.500000	137.000000	786.818182	137.000000	1801.318182	NA	NA	NA	NA	5.093750	4.400603	7.262278	8.741056	4.919981	6.667997	4.919981	7.496274	NA	NA	NA	NA	0.693147	-1.478779	-1.748016	-2.576293	NA	NA	0.368907	-0.286333	0.542171	-0.264219	NA	NA	
101641.000000	163.000000	81.500000	NA	NA	149.000000	1476.166667	278.500000	2669.600000	NA	NA	NA	NA	5.093750	4.400603	NA	NA	5.003946	7.297204	5.629418	7.889684	NA	NA	NA	NA	0.693147	NA	-2.293258	-2.260266	NA	NA	0.368907	NA	0.152340	-0.034170	NA	NA	
101776.000000	NA	NA	NA	NA	NA	NA	278.500000	2669.600000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.629418	7.889684	NA	NA	NA	NA	NA	NA	NA	-2.260266	NA	NA	NA	NA	NA	-0.034170	NA	NA	
101900.000000	NA	NA	1363.000000	5620.277778	NA	NA	1363.000000	2803.000000	NA	NA	NA	NA	NA	NA	7.217443	8.634136	NA	NA	7.217443	7.938446	NA	NA	NA	NA	NA	-1.416693	NA	-0.721002	NA	NA	NA	-0.243498	NA	1.086322	NA	NA	
104502.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
104859.000000	204.000000	1139.333333	204.000000	6106.583333	NA	NA	NA	NA	NA	NA	NA	NA	5.318120	7.038199	5.318120	8.717123	NA	NA	NA	NA	NA	NA	NA	NA	-1.720079	-3.399003	NA	NA	NA	NA	-0.915461	-1.611134	NA	NA	NA	NA	
104910.000000	NA	NA	NA	NA	99.000000	1853.200000	263.500000	3290.600000	NA	NA	NA	NA	NA	NA	NA	NA	4.595120	7.524669	5.574053	8.098825	NA	NA	NA	NA	NA	NA	-2.929549	-2.524772	NA	NA	NA	NA	-0.302590	-0.226714	NA	NA	
105057.000000	NA	NA	NA	NA	NA	NA	204.100000	2043.125000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.318610	7.622236	NA	NA	NA	NA	NA	NA	NA	-2.303626	NA	NA	NA	NA	NA	-0.065733	NA	NA	
105239.000000	NA	NA	123.500000	5007.714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.816241	8.518735	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.702494	NA	NA	NA	NA	NA	-1.820519	NA	NA	NA	NA	
105304.000000	459.500000	944.875000	459.500000	4244.937500	459.500000	2155.166667	NA	NA	NA	NA	NA	NA	6.130139	6.851053	6.130139	8.353482	6.130139	7.675623	NA	NA	NA	NA	NA	NA	-0.720914	-2.223343	-1.545484	NA	NA	NA	-0.383685	-0.800023	0.686975	NA	NA	NA	
106158.000000	NA	NA	634.000000	5542.437500	634.000000	2504.500000	634.000000	2804.666667	634.000000	3323.166667	NA	NA	NA	NA	6.452049	8.620190	6.452049	7.825844	6.452049	7.939040	6.452049	8.108673	NA	NA	NA	-2.168141	-1.373795	-1.486991	-1.656624	NA	NA	-0.761938	0.809728	0.528728	1.624506	NA	
106572.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
106824.000000	NA	NA	NA	NA	208.500000	1985.611111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.339939	7.593682	NA	NA	NA	NA	NA	NA	NA	NA	-2.253743	NA	NA	NA	NA	NA	0.180592	NA	NA	NA	
106989.000000	NA	NA	221.000000	5713.357143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.398163	8.650562	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.252399	NA	NA	NA	NA	NA	-1.509990	NA	NA	NA	NA	
107266.000000	NA	NA	NA	NA	178.500000	2201.050000	178.500000	2357.714286	NA	NA	NA	NA	NA	NA	NA	NA	5.184589	7.696690	5.184589	7.765448	NA	NA	NA	NA	NA	NA	-2.512101	-2.580859	NA	NA	NA	NA	-0.004127	-0.267543	NA	NA	
107346.000000	NA	NA	74.000000	6466.083333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.304065	8.774326	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.470261	NA	NA	NA	NA	NA	-2.350217	NA	NA	NA	NA	
107414.000000	122.000000	2175.000000	122.000000	5884.785714	358.000000	2331.111111	122.000000	2122.055556	NA	NA	NA	NA	4.804021	7.684784	4.804021	8.680126	5.880533	7.754100	4.804021	7.660140	NA	NA	NA	NA	-2.880763	-3.876105	-1.873567	-2.856119	NA	NA	-1.533200	-1.940297	0.452406	-0.467915	NA	NA	
107590.000000	NA	NA	262.000000	6856.250000	428.000000	1392.375000	NA	NA	NA	NA	NA	NA	NA	NA	5.568345	8.832916	6.059123	7.238766	NA	NA	NA	NA	NA	NA	NA	-3.264571	-1.179643	NA	NA	NA	NA	-1.518387	0.948541	NA	NA	NA	
107938.000000	NA	NA	NA	NA	402.000000	1848.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.996452	7.521859	NA	NA	NA	NA	NA	NA	NA	NA	-1.525407	NA	NA	NA	NA	NA	0.701330	NA	NA	NA	
108010.000000	NA	NA	NA	NA	171.500000	1484.166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.144583	7.302609	NA	NA	NA	NA	NA	NA	NA	NA	-2.158025	NA	NA	NA	NA	NA	0.249027	NA	NA	NA	
108281.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
108643.000000	NA	NA	895.000000	5675.333333	NA	NA	496.000000	2284.714286	NA	NA	NA	NA	NA	NA	6.796824	8.643885	NA	NA	6.206576	7.733996	NA	NA	NA	NA	NA	-1.847061	NA	-1.527420	NA	NA	NA	-0.540418	NA	0.499298	NA	NA	
109273.000000	NA	NA	895.000000	5866.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.796824	8.677013	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.880190	NA	NA	NA	NA	NA	-0.563274	NA	NA	NA	NA	
109441.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
