Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	Rsbk[5]	Rsbk[6]	Rsbk[7]	Rsbk[8]	Rsbk[9]	
690359.000000	0.042872	0.402254	0.042872	0.042872	0.231350	0.274179	0.000000	0.000000	0.000000	0.043285	
690375.000000	0.028525	0.267643	0.028525	0.028525	0.153931	0.000000	0.000000	0.000000	0.000000	0.028800	
690650.000000	0.039522	0.000000	0.039522	0.039522	0.000000	0.000000	0.000000	0.000000	0.000000	0.038024	
690825.000000	0.020996	0.000000	0.020996	0.020996	0.000000	0.091941	0.001360	0.001360	0.001360	0.019012	
690857.000000	0.080133	0.174057	0.080133	0.080133	0.174057	0.350897	0.000000	0.000000	0.000000	0.072561	
691553.000000	0.020502	0.045097	0.020502	0.020502	0.045097	0.090916	0.000000	0.006405	0.006405	0.000000	
691843.000000	0.080992	0.178152	0.080992	0.080992	0.178152	0.359153	0.035851	0.000000	0.000000	0.000000	
692031.000000	0.000000	0.050543	0.000000	0.000000	0.050543	0.100620	0.010171	0.006691	0.006691	0.001551	
692056.000000	0.056601	0.041361	0.056601	0.056601	0.041361	0.082340	0.008323	0.005475	0.005475	0.000000	
692172.000000	0.145210	0.106110	0.145210	0.145210	0.106110	0.211242	0.021354	0.014047	0.014047	0.033398	
692347.000000	0.055227	0.040356	0.055227	0.055227	0.040356	0.080340	0.008121	0.005342	0.005342	0.012702	
692446.000000	0.202586	0.148037	0.202586	0.202586	0.148037	0.294710	0.000000	0.000000	0.000000	0.046595	
692465.000000	0.136596	0.099816	0.136596	0.136596	0.099816	0.198711	0.007304	0.049390	0.007304	0.031417	
692954.000000	0.180501	0.131899	0.180501	0.180501	0.131899	0.262581	0.000000	0.065265	0.000000	0.041515	
693071.000000	0.055694	0.040697	0.055694	0.055694	0.040697	0.081020	0.002275	0.020138	0.002275	0.012810	
693342.000000	0.202104	0.147685	0.202104	0.202104	0.147685	0.294008	0.000000	0.073076	0.000000	0.000000	
693369.000000	0.176841	0.129224	0.176841	0.176841	0.129224	0.257257	0.000000	0.063942	0.000000	0.031533	
693712.000000	0.157192	0.114866	0.157192	0.157192	0.114866	0.228673	0.000000	0.056837	0.020931	0.028030	
694151.000000	0.053017	0.038741	0.053017	0.053017	0.038741	0.077126	0.002695	0.019170	0.007060	0.009454	
694195.000000	0.179336	0.131048	0.179336	0.179336	0.131048	0.260887	0.000000	0.000000	0.000000	0.031979	
694210.000000	0.082058	0.059963	0.082058	0.082058	0.059963	0.119373	0.006115	0.000000	0.000000	0.000000	
694252.000000	0.049686	0.036307	0.049686	0.049686	0.036307	0.072280	0.003703	0.001695	0.001695	0.001695	
694372.000000	0.051119	0.000000	0.051119	0.051119	0.000000	0.074365	0.003810	0.001743	0.001743	0.001743	
694414.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.008653	0.000000	0.000000	0.000000	
694432.000000	0.101595	0.025024	0.101595	0.101595	0.025024	0.147794	0.007571	0.000000	0.000000	0.000353	
694447.000000	0.090307	0.022244	0.090307	0.090307	0.022244	0.131372	0.006730	0.002224	0.002224	0.000000	
694666.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.000000	0.000000	0.000000	0.007785	
694732.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.000000	0.000000	0.000000	0.007785	
695018.000000	0.101595	0.025024	0.101595	0.101595	0.025024	0.147794	0.000000	0.003272	0.003272	0.000000	
695038.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.000794	0.000000	0.000000	0.000000	
695083.000000	0.101595	0.025024	0.101595	0.101595	0.025024	0.147794	0.000000	0.002609	0.002609	0.000000	
695282.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.009301	0.000000	0.000000	0.000000	
695303.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.009301	0.000000	0.000000	0.000000	
695424.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.009301	0.000000	0.000000	0.000000	
695472.000000	0.116108	0.028599	0.116108	0.116108	0.028599	0.168907	0.009301	0.000000	0.000000	0.000000	
695654.000000	0.081791	0.000000	0.081791	0.081791	0.000000	0.118984	0.000000	0.000000	0.000000	0.001748	
695675.000000	0.103816	0.020348	0.103816	0.103816	0.020348	0.151025	0.020348	0.017266	0.000000	0.000000	
695702.000000	0.077851	0.015259	0.077851	0.077851	0.015259	0.113253	0.015259	0.012948	0.012554	0.006195	
695809.000000	0.079480	0.015578	0.079480	0.079480	0.015578	0.115622	0.015578	0.013219	0.012817	0.006325	
695815.000000	0.073006	0.014309	0.073006	0.073006	0.014309	0.106205	0.014309	0.012142	0.011773	0.005810	
696318.000000	0.087843	0.017217	0.087843	0.087843	0.017217	0.127789	0.017217	0.014610	0.014166	0.000000	
696591.000000	0.112942	0.022137	0.112942	0.112942	0.022137	0.164300	0.022137	0.000000	0.000000	0.000000	
696600.000000	0.079446	0.000000	0.079446	0.079446	0.000000	0.115573	0.000000	0.000000	0.000000	0.000268	
696623.000000	0.101419	0.003886	0.101419	0.101419	0.003886	0.147538	0.000480	0.000480	0.000000	0.000000	
696645.000000	0.115908	0.004441	0.115908	0.115908	0.004441	0.168615	0.000000	0.000000	0.000000	0.026866	
696942.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171555	0.000000	0.040199	0.000000	0.028072	
697735.000000	0.006405	0.038350	0.038350	0.038350	0.038350	0.102980	0.010453	0.024160	0.006405	0.016851	
697806.000000	0.000000	0.037631	0.037631	0.037631	0.037631	0.000000	0.010257	0.021547	0.000000	0.000000	
698281.000000	0.034841	0.047895	0.047895	0.047895	0.047895	0.034841	0.000000	0.027424	0.007027	0.000000	
698421.000000	0.034841	0.047895	0.047895	0.047895	0.047895	0.034841	0.000000	0.027424	0.007027	0.000000	
698425.000000	0.039818	0.046347	0.046347	0.046347	0.046347	0.039818	0.000000	0.000000	0.000000	0.000138	
698434.000000	0.035044	0.040757	0.040757	0.040757	0.040757	0.035044	0.010675	0.028100	0.000000	0.000000	
699578.000000	0.035044	0.040757	0.040757	0.040757	0.040757	0.035044	0.000000	0.028100	0.017221	0.000000	
699925.000000	0.028035	0.032606	0.032606	0.032606	0.032606	0.028035	0.002733	0.022480	0.013777	0.002896	
699947.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059812	0.000000	0.007729	
699998.000000	0.039916	0.072844	0.090447	0.090447	0.072844	0.000000	0.001350	0.000000	0.000000	0.000000	
700113.000000	0.028106	0.051292	0.063687	0.063687	0.051292	0.006508	0.000000	0.006508	0.002845	0.000000	
700342.000000	0.024374	0.044482	0.055231	0.055231	0.044482	0.005644	0.003177	0.005644	0.000000	0.026755	
700371.000000	0.013838	0.025254	0.031357	0.031357	0.025254	0.003204	0.001804	0.003204	0.000753	0.015190	
700527.000000	0.039512	0.072107	0.089532	0.089532	0.072107	0.000000	0.000000	0.000000	0.000000	0.043371	
700729.000000	0.026341	0.048071	0.061493	0.061493	0.048071	0.104202	0.014957	0.014957	0.000000	0.028914	
701288.000000	0.023707	0.043264	0.055344	0.055344	0.043264	0.093781	0.013461	0.013461	0.008153	0.026023	
701560.000000	0.023707	0.043264	0.055344	0.055344	0.043264	0.093781	0.013461	0.013461	0.008153	0.026023	
701626.000000	0.033867	0.061806	0.079063	0.079063	0.061806	0.133974	0.000000	0.000000	0.000000	0.037175	
701769.000000	0.000000	0.044714	0.057199	0.057199	0.044714	0.096925	0.005702	0.032698	0.025107	0.026895	
701938.000000	0.027639	0.040588	0.051921	0.051921	0.040588	0.087981	0.005176	0.029680	0.022790	0.024413	
702248.000000	0.037243	0.054692	0.069963	0.069963	0.054692	0.118554	0.000000	0.039994	0.030710	0.000000	
703043.000000	0.029795	0.043754	0.055971	0.055971	0.043754	0.094843	0.018622	0.031995	0.024568	0.011194	
703156.000000	0.018541	0.000000	0.034831	0.034831	0.000000	0.059021	0.011588	0.019911	0.015289	0.006966	
703392.000000	0.029421	0.009633	0.055268	0.055268	0.009633	0.093652	0.018388	0.031594	0.024259	0.011054	
703486.000000	0.036776	0.012041	0.069085	0.069085	0.012041	0.117066	0.022985	0.039492	0.000000	0.000000	
703586.000000	0.029421	0.009633	0.055268	0.055268	0.009633	0.093652	0.018388	0.031594	0.005983	0.009542	
703849.000000	0.029421	0.009633	0.055268	0.055268	0.009633	0.093652	0.018388	0.031594	0.005983	0.009542	
704082.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.245352	0.000000	0.000000	0.000000	0.025380	
704360.000000	0.010438	0.010438	0.010438	0.010438	0.010438	0.120415	0.000000	0.003737	0.003737	0.000000	
704493.000000	0.011929	0.011929	0.011929	0.011929	0.011929	0.137617	0.000000	0.000000	0.000000	0.001569	
704511.000000	0.010438	0.010438	0.010438	0.010438	0.010438	0.120415	0.000000	0.000391	0.000391	0.000000	
704536.000000	0.011929	0.011929	0.011929	0.011929	0.011929	0.137617	0.001621	0.000000	0.000000	0.000000	
704667.000000	0.010438	0.010438	0.010438	0.010438	0.010438	0.120415	0.000000	0.002228	0.003519	0.000000	
704781.000000	0.009278	0.009278	0.009278	0.009278	0.009278	0.107035	0.001148	0.000000	0.003128	0.006215	
704809.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.227108	0.000000	0.000000	0.000000	0.013187	
705408.000000	0.015251	0.015251	0.015251	0.015251	0.015251	0.123163	0.007467	0.007467	0.000000	0.000000	
705459.000000	0.015251	0.015251	0.015251	0.015251	0.015251	0.123163	0.007467	0.007467	0.000000	0.000000	
705561.000000	0.017430	0.017430	0.017430	0.017430	0.017430	0.140757	0.000000	0.000000	0.008896	0.000000	
705592.000000	0.015251	0.015251	0.015251	0.015251	0.015251	0.123163	0.000000	0.000000	0.007784	0.004334	
705703.000000	0.007786	0.007786	0.007786	0.007786	0.007786	0.062874	0.001538	0.001538	0.003974	0.002212	
705916.000000	0.021560	0.021560	0.021560	0.021560	0.021560	0.174109	0.000000	0.000000	0.011003	0.000000	
705941.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.265690	0.000000	0.000000	0.000000	0.006119	
705967.000000	0.042219	0.025072	0.025072	0.025072	0.025072	0.118743	0.002277	0.000269	0.013087	0.002734	
705971.000000	0.046910	0.027857	0.027857	0.027857	0.027857	0.131937	0.002530	0.000000	0.014541	0.003038	
706191.000000	0.060313	0.035817	0.035817	0.035817	0.035817	0.169633	0.000000	0.000000	0.018696	0.000000	
707177.000000	0.052774	0.031340	0.031340	0.031340	0.031340	0.148429	0.011406	0.000000	0.000000	0.012829	
707209.000000	0.060313	0.035817	0.035817	0.035817	0.035817	0.169633	0.000000	0.000000	0.000000	0.014662	
707304.000000	0.060313	0.035817	0.035817	0.035817	0.035817	0.169633	0.002459	0.000000	0.000000	0.000000	
707351.000000	0.042219	0.025072	0.025072	0.025072	0.025072	0.118743	0.001721	0.017596	0.017596	0.000448	
707354.000000	0.050426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021133	0.021133	0.000000	
707363.000000	0.055642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023319	0.023319	0.000000	
707428.000000	0.048079	0.019539	0.019539	0.019539	0.019539	0.032995	0.016563	0.020898	0.020898	0.000000	
708064.000000	0.043271	0.017585	0.017585	0.017585	0.017585	0.029696	0.014906	0.018808	0.018808	0.008604	
708140.000000	0.043271	0.017585	0.017585	0.017585	0.017585	0.029696	0.014906	0.018808	0.018808	0.008604	
708309.000000	0.054089	0.021982	0.021982	0.021982	0.021982	0.037120	0.000000	0.023510	0.023510	0.000000	
708438.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052888	0.000000	0.000000	0.000000	0.013883	
708634.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024054	0.003900	0.001523	0.001523	0.006314	
708643.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049019	0.007948	0.000000	0.000000	0.012868	
708747.000000	0.004086	0.004086	0.004086	0.004086	0.006914	0.031801	0.005156	0.006914	0.006914	0.008348	
708850.000000	0.005107	0.005107	0.005107	0.005107	0.008643	0.039752	0.000000	0.008643	0.008643	0.000000	
708956.000000	0.000000	0.000000	0.000000	0.000000	0.005320	0.022624	0.002479	0.005320	0.005320	0.002991	
709047.000000	0.001638	0.001638	0.001638	0.001638	0.007688	0.032695	0.003582	0.007688	0.007688	0.004323	
709122.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013644	
709155.000000	0.001659	0.001659	0.001659	0.001659	0.001659	0.017553	0.000000	0.003157	0.003157	0.000000	
709180.000000	0.001327	0.001327	0.001327	0.001327	0.001327	0.014042	0.003714	0.002525	0.002525	0.002278	
709264.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011642	0.003079	0.002094	0.002094	0.001888	
709301.000000	0.005485	0.005485	0.005485	0.005485	0.005485	0.019996	0.005288	0.000000	0.000000	0.000000	
709336.000000	0.005485	0.005485	0.005485	0.005485	0.005485	0.019996	0.005288	0.000000	0.000000	0.000000	
709374.000000	0.004800	0.004800	0.004800	0.004800	0.004800	0.018286	0.000000	0.014140	0.014140	0.000000	
709580.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018082	0.000000	0.013982	0.013982	0.000000	
709647.000000	0.000000	0.000000	0.000000	0.002283	0.000000	0.010162	0.006164	0.009709	0.009709	0.009922	
709779.000000	0.000650	0.000650	0.000650	0.001616	0.000650	0.007191	0.004362	0.006871	0.006871	0.007021	
709781.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012868	0.007806	0.012295	0.012295	0.012565	
709824.000000	0.005557	0.017524	0.005557	0.005557	0.005557	0.015807	0.009588	0.015103	0.015103	0.017908	
709864.000000	0.006917	0.021814	0.006917	0.006917	0.006917	0.019677	0.011936	0.018800	0.018800	0.022292	
709928.000000	0.005994	0.018903	0.005994	0.005994	0.005994	0.000000	0.010343	0.015855	0.015855	0.019318	
710198.000000	0.000000	0.062355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061178	
710199.000000	0.001577	0.025655	0.001577	0.001577	0.001577	0.000000	0.001577	0.001577	0.001577	0.025171	
710299.000000	0.000000	0.068956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.067655	
710312.000000	0.008150	0.021021	0.008150	0.008150	0.008150	0.008150	0.003774	0.008150	0.008150	0.020625	
710337.000000	0.008799	0.022694	0.008799	0.008799	0.008799	0.008799	0.004075	0.008799	0.008799	0.022266	
710569.000000	0.010998	0.027625	0.010998	0.010998	0.010998	0.010998	0.000000	0.010998	0.010998	0.000000	
710595.000000	0.008923	0.022225	0.008923	0.008923	0.008923	0.008923	0.001285	0.008923	0.008923	0.012984	
710624.000000	0.008923	0.022225	0.008923	0.008923	0.008923	0.008923	0.001285	0.008923	0.008923	0.012984	
710633.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075045	
710654.000000	0.003241	0.007192	0.003241	0.003241	0.007192	0.003829	0.003241	0.003241	0.003241	0.011180	
710775.000000	0.003241	0.007192	0.003241	0.003241	0.007192	0.003829	0.003241	0.003241	0.003241	0.011180	
710777.000000	0.000000	0.012963	0.000000	0.000000	0.012963	0.006900	0.000000	0.000000	0.000000	0.020150	
710823.000000	0.000000	0.012963	0.020106	0.000000	0.012963	0.000000	0.000000	0.000000	0.000000	0.021164	
711052.000000	0.005676	0.000000	0.008127	0.005676	0.000000	0.002450	0.003930	0.002450	0.002450	0.008554	
711098.000000	0.013843	0.001543	0.018819	0.013843	0.001543	0.000000	0.009584	0.000000	0.000000	0.000000	
711123.000000	0.008035	0.000000	0.010546	0.008035	0.000000	0.005295	0.004834	0.000000	0.000000	0.000000	
711193.000000	0.013984	0.005571	0.018353	0.013984	0.002747	0.016560	0.000000	0.000000	0.000000	0.027740	
711204.000000	0.013984	0.005571	0.018353	0.013984	0.002747	0.016560	0.000000	0.000000	0.000000	0.027740	
711256.000000	0.006005	0.002392	0.007881	0.006005	0.000000	0.007111	0.000000	0.000000	0.000000	0.011911	
711352.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031238	0.000000	0.000000	0.000000	0.053880	
711737.000000	0.006752	0.006752	0.006752	0.006752	0.006752	0.000000	0.006752	0.006752	0.006752	0.020583	
711806.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018245	0.000000	0.000000	0.000000	0.058791	
711885.000000	0.003620	0.002749	0.003620	0.003620	0.002749	0.005486	0.003620	0.001443	0.001443	0.017678	
711922.000000	0.005635	0.004280	0.005635	0.005635	0.004280	0.007204	0.005635	0.000000	0.000000	0.000000	
711990.000000	0.002731	0.000000	0.002731	0.002731	0.000000	0.003651	0.002731	0.002665	0.002665	0.000657	
711992.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012069	0.000000	0.008811	0.008811	0.000000	
712009.000000	0.002840	0.002840	0.002840	0.002840	0.002840	0.000000	0.005237	0.004427	0.004427	0.004107	
712089.000000	0.002840	0.002840	0.002840	0.002840	0.002840	0.000000	0.005237	0.004427	0.004427	0.004107	
712098.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001248	0.005156	0.004359	0.004359	0.004043	
712172.000000	0.063736	0.002940	0.063736	0.058045	0.002940	0.000000	0.007689	0.000000	0.000000	0.000000	
712254.000000	0.029432	0.000000	0.029432	0.026745	0.000000	0.019663	0.000000	0.000000	0.006406	0.006406	
712500.000000	0.024186	0.013760	0.024186	0.021978	0.013760	0.016158	0.013760	0.002866	0.005264	0.005264	
712646.000000	0.052954	0.030127	0.052954	0.048120	0.030127	0.035377	0.030127	0.000000	0.000000	0.000000	
713262.000000	0.052954	0.030127	0.052954	0.048120	0.030127	0.035377	0.030127	0.000000	0.000000	0.000000	
713374.000000	0.044149	0.000000	0.044149	0.040118	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	
713445.000000	0.064216	0.016170	0.064216	0.058353	0.016170	0.000000	0.002019	0.000000	0.000000	0.000000	
713478.000000	0.058924	0.014838	0.058924	0.053544	0.014838	0.000000	0.000000	0.000000	0.000000	0.001407	
713524.000000	0.047848	0.012049	0.047848	0.043480	0.012049	0.009402	0.000000	0.009402	0.009402	0.000000	
713826.000000	0.040728	0.011408	0.040728	0.000000	0.011408	0.009240	0.005118	0.009240	0.009240	0.006658	
713956.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016181	
714124.000000	0.000558	0.036806	0.000558	0.000558	0.027666	0.000000	0.006503	0.013296	0.000000	0.000000	
714178.000000	0.000000	0.024755	0.000000	0.000000	0.018608	0.005104	0.004374	0.008943	0.008567	0.003998	
714426.000000	0.009065	0.025674	0.009065	0.009065	0.019299	0.005293	0.004536	0.009274	0.008885	0.004147	
714451.000000	0.011331	0.032092	0.011331	0.011331	0.024123	0.006617	0.000000	0.011593	0.011106	0.000000	
714454.000000	0.011331	0.032092	0.011331	0.011331	0.024123	0.006617	0.000000	0.011593	0.011106	0.000000	
714509.000000	0.011331	0.032092	0.011331	0.011331	0.024123	0.006617	0.000000	0.011593	0.011106	0.000000	
714515.000000	0.011331	0.032092	0.011331	0.011331	0.024123	0.006617	0.000000	0.011593	0.011106	0.000000	
714521.000000	0.010072	0.028526	0.010072	0.010072	0.021443	0.000000	0.003990	0.010305	0.009872	0.012300	
714568.000000	0.009065	0.026727	0.009065	0.009065	0.019299	0.047547	0.003591	0.009274	0.008885	0.011070	
714627.000000	0.009065	0.026727	0.009065	0.009065	0.019299	0.047547	0.003591	0.009274	0.008885	0.011070	
714670.000000	0.009065	0.026727	0.009065	0.009065	0.019299	0.047547	0.003591	0.009274	0.008885	0.011070	
714864.000000	0.012950	0.038181	0.012950	0.012950	0.027569	0.067924	0.000000	0.000000	0.000000	0.015814	
714997.000000	0.000000	0.025771	0.000000	0.000000	0.018608	0.045846	0.020291	0.004937	0.004937	0.010674	
715178.000000	0.037840	0.026510	0.037840	0.037840	0.019142	0.047161	0.020873	0.005079	0.005079	0.010980	
715393.000000	0.054058	0.037871	0.054058	0.054058	0.027346	0.067373	0.029819	0.000000	0.000000	0.000000	
715531.000000	0.028861	0.020219	0.028861	0.028861	0.000000	0.035970	0.015920	0.010121	0.010121	0.012445	
715901.000000	0.039043	0.027353	0.039043	0.039043	0.003853	0.048660	0.021537	0.013691	0.013691	0.016835	
715904.000000	0.039043	0.027353	0.039043	0.039043	0.003853	0.048660	0.021537	0.013691	0.013691	0.016835	
716050.000000	0.026057	0.000000	0.026057	0.026057	0.000000	0.032244	0.014373	0.009137	0.009137	0.011236	
716182.000000	0.035124	0.003632	0.035124	0.035124	0.021466	0.043463	0.019375	0.012317	0.012317	0.015145	
716597.000000	0.054446	0.000000	0.054446	0.054446	0.033275	0.067373	0.000000	0.000000	0.000000	0.023477	
716608.000000	0.044202	0.018884	0.044202	0.044202	0.027014	0.054697	0.000000	0.018884	0.018884	0.000000	
716798.000000	0.034122	0.014578	0.034122	0.034122	0.020854	0.042223	0.004612	0.014578	0.014578	0.007663	
716962.000000	0.035242	0.015056	0.035242	0.035242	0.021538	0.043609	0.004763	0.015056	0.015056	0.007914	
717159.000000	0.039157	0.016729	0.039157	0.039157	0.023931	0.048454	0.000000	0.016729	0.016729	0.008794	
717435.000000	0.040695	0.017386	0.040695	0.040695	0.024871	0.050357	0.000000	0.017386	0.017386	0.000000	
717624.000000	0.044294	0.018923	0.044294	0.044294	0.027070	0.054810	0.000000	0.018923	0.018923	0.000000	
717841.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136868	0.000000	0.000000	0.000000	0.004537	
718872.000000	0.031503	0.014995	0.288164	0.288164	0.014995	0.000000	0.040133	0.000000	0.000000	0.000000	
719238.000000	0.018902	0.008997	0.172899	0.172899	0.008997	0.075805	0.024080	0.006796	0.006796	0.006796	
719456.000000	0.019290	0.009182	0.176451	0.176451	0.009182	0.077362	0.024574	0.006935	0.006935	0.006935	
719784.000000	0.027726	0.000000	0.253620	0.253620	0.000000	0.111196	0.035321	0.000000	0.000000	0.000000	
720006.000000	0.022172	0.007739	0.202812	0.202812	0.007739	0.088920	0.028246	0.015576	0.015576	0.013812	
720315.000000	0.018974	0.006623	0.173562	0.173562	0.006623	0.076096	0.024172	0.013330	0.013330	0.011820	
720572.000000	0.000000	0.000000	0.152833	0.152833	0.000000	0.067007	0.021285	0.011738	0.011738	0.010409	
720849.000000	0.025938	0.012956	0.192895	0.192895	0.012956	0.084572	0.026864	0.014814	0.014814	0.013137	
720899.000000	0.032423	0.016195	0.241118	0.241118	0.016195	0.105715	0.000000	0.018518	0.018518	0.000000	
721099.000000	0.037055	0.018508	0.275564	0.275564	0.018508	0.120817	0.031525	0.000000	0.000000	0.000000	
721550.000000	0.025938	0.012956	0.192895	0.192895	0.012956	0.084572	0.022067	0.031715	0.035224	0.040471	
721802.000000	0.016242	0.000000	0.120783	0.120783	0.000000	0.052956	0.013818	0.019859	0.022056	0.025341	
723485.000000	0.000000	0.022736	0.250256	0.250256	0.022736	0.109721	0.000000	0.041147	0.045699	0.052506	
723891.000000	0.152743	0.020869	0.229698	0.229698	0.020869	0.100707	0.004179	0.000000	0.041945	0.048193	
724008.000000	0.155689	0.000000	0.234127	0.234127	0.000000	0.102650	0.000000	0.000000	0.000000	0.049122	
724673.000000	0.151464	0.052202	0.227774	0.227774	0.052202	0.099864	0.000000	0.028965	0.028965	0.000000	
726042.000000	0.134635	0.046402	0.202466	0.202466	0.046402	0.000000	0.032078	0.025747	0.025747	0.021169	
726295.000000	0.151464	0.052202	0.227774	0.227774	0.052202	0.022033	0.036087	0.000000	0.000000	0.023815	
727426.000000	0.151464	0.052202	0.227774	0.227774	0.052202	0.022033	0.036087	0.009903	0.000000	0.000000	
727437.000000	0.121171	0.041762	0.182220	0.182220	0.041762	0.017626	0.028870	0.007923	0.000685	0.001616	
727534.000000	0.151464	0.052202	0.227774	0.227774	0.052202	0.022033	0.036087	0.000000	0.000000	0.002020	
727584.000000	0.173102	0.059659	0.260314	0.260314	0.059659	0.000000	0.041243	0.001376	0.000000	0.000000	
727598.000000	0.173102	0.059659	0.260314	0.260314	0.059659	0.000000	0.041243	0.001376	0.000000	0.000000	
727604.000000	0.123586	0.041762	0.184634	0.184634	0.041762	0.089075	0.028870	0.000963	0.000431	0.006953	
727666.000000	0.159564	0.000000	0.238385	0.238385	0.000000	0.115007	0.000000	0.000000	0.000000	0.008977	
728633.000000	0.170850	0.010357	0.255245	0.255245	0.010357	0.123141	0.000000	0.010357	0.010357	0.000000	
728848.000000	0.086177	0.000000	0.128747	0.128747	0.000000	0.062113	0.000000	0.000000	0.000000	0.002988	
728983.000000	0.054670	0.000000	0.081675	0.081675	0.000000	0.039403	0.000914	0.025357	0.025357	0.001895	
729174.000000	0.152798	0.021926	0.228276	0.228276	0.021926	0.110130	0.000000	0.070870	0.070870	0.000000	
729468.000000	0.052302	0.007505	0.078138	0.078138	0.007505	0.037697	0.006204	0.024259	0.024259	0.006204	
730163.000000	0.049103	0.007046	0.073359	0.073359	0.007046	0.035391	0.005825	0.022775	0.022775	0.005825	
730792.000000	0.055449	0.000000	0.082839	0.082839	0.000000	0.039965	0.000000	0.025718	0.025718	0.000000	
731457.000000	0.061945	0.000000	0.092545	0.092545	0.000000	0.044647	0.008647	0.028731	0.028731	0.000000	
731715.000000	0.150077	0.024029	0.224211	0.224211	0.024029	0.108169	0.020950	0.069608	0.069608	0.013846	
732158.000000	0.150077	0.024029	0.224211	0.224211	0.024029	0.108169	0.020950	0.069608	0.069608	0.013846	
732363.000000	0.150077	0.024029	0.224211	0.224211	0.024029	0.108169	0.020950	0.069608	0.069608	0.013846	
732608.000000	0.187596	0.030036	0.280264	0.280264	0.030036	0.135211	0.000000	0.087011	0.087011	0.000000	
732704.000000	0.187596	0.030036	0.280264	0.280264	0.030036	0.135211	0.000000	0.087011	0.087011	0.000000	
733023.000000	0.166752	0.026699	0.249123	0.249123	0.026699	0.120187	0.003515	0.077343	0.077343	0.000000	
733027.000000	0.166752	0.026699	0.249123	0.249123	0.026699	0.120187	0.003515	0.077343	0.077343	0.000000	
733111.000000	0.187596	0.030036	0.280264	0.280264	0.030036	0.135211	0.000000	0.087011	0.087011	0.000000	
733183.000000	0.048012	0.000000	0.071729	0.071729	0.000000	0.034605	0.000335	0.022269	0.022269	0.000335	
733247.000000	0.206279	0.004708	0.308175	0.308175	0.004708	0.148677	0.000000	0.095676	0.095676	0.000000	
733628.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138086	0.000000	0.000000	0.000000	0.012513	
733644.000000	0.000907	0.000000	0.000907	0.000907	0.000000	0.040303	0.000907	0.000907	0.000907	0.003652	
733687.000000	0.001805	0.001468	0.001805	0.001805	0.001468	0.080253	0.001805	0.001805	0.001805	0.007272	
733901.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141678	0.000000	0.000000	0.000000	0.012839	
733992.000000	0.041322	0.007584	0.032830	0.012117	0.007584	0.076946	0.001394	0.007584	0.007584	0.006961	
734156.000000	0.051652	0.009480	0.041037	0.015146	0.009480	0.096182	0.000000	0.009480	0.009480	0.000000	
734244.000000	0.051652	0.009480	0.041037	0.015146	0.009480	0.096182	0.000000	0.009480	0.009480	0.000000	
734358.000000	0.039493	0.007248	0.031377	0.011581	0.007248	0.073540	0.003068	0.007248	0.007248	0.003068	
734561.000000	0.040112	0.007362	0.031869	0.011762	0.007362	0.074694	0.003116	0.007362	0.007362	0.003116	
734628.000000	0.050140	0.009203	0.039836	0.014703	0.009203	0.093367	0.000000	0.009203	0.009203	0.000000	
