Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	Rsbk[5]	Rsbk[6]	Rsbk[7]	Rsbk[8]	Rsbk[9]	
232114.000000	0.000000	0.034788	0.000000	0.143446	0.035950	0.625636	0.761099	1.100440	0.000000	0.572520	
232139.000000	0.004830	0.024352	0.004830	0.100412	0.025165	0.437945	0.532769	0.770308	0.004830	0.400764	
232154.000000	0.004830	0.024352	0.004830	0.100412	0.025165	0.437945	0.532769	0.770308	0.004830	0.400764	
232978.000000	0.000000	0.034788	0.000000	0.143446	0.035950	0.625636	0.761099	1.100440	0.000000	0.572520	
233024.000000	0.001016	0.000000	0.001016	0.125515	0.031456	0.547431	0.665962	0.962885	0.000000	0.500955	
233126.000000	0.000000	0.000000	0.000000	0.167353	0.000000	0.729908	0.887949	1.283846	0.004982	0.667940	
233176.000000	0.002154	0.013275	0.002154	0.100412	0.013275	0.437945	0.532769	0.770308	0.002989	0.400764	
233518.000000	0.000000	0.018964	0.000000	0.143446	0.018964	0.625636	0.761099	1.100440	0.000000	0.572520	
233839.000000	0.014385	0.013275	0.014385	0.100412	0.013275	0.437945	0.532769	0.770308	0.007478	0.400764	
233983.000000	0.014385	0.013275	0.014385	0.100412	0.013275	0.437945	0.532769	0.770308	0.007478	0.400764	
234253.000000	0.014385	0.013275	0.014385	0.100412	0.013275	0.437945	0.532769	0.770308	0.007478	0.400764	
234268.000000	0.014385	0.013275	0.014385	0.100412	0.013275	0.437945	0.532769	0.770308	0.007478	0.400764	
234450.000000	0.020549	0.000000	0.020549	0.143446	0.000000	0.625636	0.761099	1.100440	0.000000	0.572520	
234854.000000	0.014385	0.005302	0.014385	0.100412	0.003687	0.437945	0.532769	0.770308	0.005302	0.400764	
235121.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
235148.000000	0.011726	0.000000	0.028698	0.214015	0.000000	0.072146	1.140458	1.648938	0.000000	0.857884	
235155.000000	0.008208	0.007929	0.020089	0.149811	0.023934	0.050502	0.798320	1.154257	0.019809	0.600519	
235435.000000	0.008208	0.007929	0.020089	0.149811	0.023934	0.050502	0.798320	1.154257	0.019809	0.600519	
235625.000000	0.008208	0.007929	0.020089	0.149811	0.023934	0.050502	0.798320	1.154257	0.019809	0.600519	
235641.000000	0.000000	0.000000	0.025111	0.187263	0.029917	0.063128	0.997901	1.442821	0.024761	0.750648	
236201.000000	0.007931	0.012514	0.022321	0.166456	0.026593	0.056114	0.000000	1.281647	0.022010	0.667243	
236286.000000	0.007138	0.011263	0.020089	0.149811	0.023934	0.050502	0.013173	1.153483	0.019809	0.600519	
236423.000000	0.000000	0.016090	0.000000	0.214015	0.034191	0.072146	0.018819	1.647832	0.000000	0.857884	
236787.000000	0.010315	0.000000	0.045341	0.214015	0.000000	0.072146	0.018819	1.647832	0.000000	0.857884	
237027.000000	0.007220	0.070566	0.031739	0.149811	0.056562	0.050502	0.013173	1.153483	0.005549	0.600519	
237060.000000	0.000000	0.088208	0.039674	0.187263	0.070702	0.063128	0.000000	1.441853	0.006936	0.750648	
237428.000000	0.000000	0.088208	0.039674	0.187263	0.070702	0.063128	0.242055	1.441853	0.000000	0.750648	
237830.000000	0.014877	0.070566	0.031739	0.149811	0.056562	0.050502	0.193644	1.153483	0.014877	0.600519	
237921.000000	0.014877	0.070566	0.031739	0.149811	0.056562	0.050502	0.193644	1.153483	0.014877	0.600519	
237958.000000	0.014877	0.070566	0.031739	0.149811	0.056562	0.050502	0.193644	1.153483	0.014877	0.600519	
238445.000000	0.016530	0.078407	0.035265	0.166456	0.062846	0.000000	0.215160	1.281647	0.016530	0.667243	
238620.000000	0.000000	0.100809	0.000000	0.214015	0.080803	0.246324	0.276634	1.647832	0.000000	0.857884	
239321.000000	0.008398	0.070566	0.008398	0.149811	0.056562	0.172427	0.193644	1.153483	0.008398	0.600519	
239398.000000	0.008398	0.070566	0.008398	0.149811	0.056562	0.172427	0.193644	1.153483	0.008398	0.600519	
239563.000000	0.000000	0.100809	0.000000	0.214015	0.080803	0.246324	0.276634	1.647832	0.000000	0.857884	
239657.000000	0.000000	0.100809	0.000000	0.214015	0.080803	0.246324	0.276634	1.647832	0.000000	0.857884	
239706.000000	0.000000	0.100809	0.000000	0.214015	0.080803	0.246324	0.276634	1.647832	0.000000	0.857884	
239953.000000	0.014671	0.070566	0.014671	0.149811	0.056562	0.172427	0.193644	1.153483	0.014671	0.600519	
240232.000000	0.014671	0.070566	0.014671	0.149811	0.056562	0.172427	0.193644	1.153483	0.014671	0.600519	
240452.000000	0.016302	0.078407	0.016302	0.166456	0.000000	0.191586	0.215160	1.281647	0.016302	0.667243	
240626.000000	0.014671	0.070566	0.014671	0.149811	0.005920	0.172427	0.193644	1.153483	0.014671	0.600519	
240815.000000	0.000000	0.100809	0.000000	0.214015	0.008457	0.246324	0.276634	1.647832	0.000000	0.857884	
240839.000000	0.003458	0.070566	0.003458	0.149811	0.005920	0.172427	0.193644	1.153483	0.003458	0.600519	
240958.000000	0.003842	0.078407	0.003842	0.166456	0.000000	0.191586	0.215160	1.281647	0.003842	0.667243	
241116.000000	0.000000	0.100809	0.000000	0.214015	0.004493	0.246324	0.276634	1.647832	0.000000	0.857884	
241164.000000	0.000864	0.070566	0.000864	0.149811	0.003145	0.172427	0.193644	1.153483	0.005977	0.600519	
241221.000000	0.000000	0.000000	0.000000	0.214015	0.004493	0.246324	0.276634	1.647832	0.008539	0.857884	
241235.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
241472.000000	0.005204	0.018547	0.005204	0.172180	0.102489	0.198174	0.222559	1.325719	0.006870	0.690187	
241534.000000	0.000000	0.026495	0.000000	0.245972	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
241639.000000	0.006075	0.018547	0.006075	0.172180	0.102489	0.198174	0.222559	1.325719	0.006075	0.690187	
241848.000000	0.006075	0.018547	0.006075	0.172180	0.102489	0.198174	0.222559	1.325719	0.006075	0.690187	
241907.000000	0.006075	0.018547	0.006075	0.172180	0.102489	0.198174	0.222559	1.325719	0.006075	0.690187	
241908.000000	0.000000	0.026495	0.000000	0.245972	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
242299.000000	0.004353	0.018547	0.004353	0.172180	0.102489	0.198174	0.222559	1.325719	0.008450	0.690187	
242368.000000	0.000000	0.000000	0.000000	0.245972	0.146412	0.283105	0.317941	1.893885	0.012071	0.985982	
242732.000000	0.000000	0.114064	0.000000	0.245972	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
243135.000000	0.021253	0.079845	0.021253	0.172180	0.102489	0.198174	0.222559	1.325719	0.021253	0.690187	
243147.000000	0.021253	0.079845	0.021253	0.172180	0.102489	0.198174	0.222559	1.325719	0.021253	0.690187	
243290.000000	0.021253	0.079845	0.021253	0.172180	0.102489	0.198174	0.222559	1.325719	0.021253	0.690187	
244010.000000	0.021253	0.079845	0.021253	0.172180	0.102489	0.198174	0.222559	1.325719	0.021253	0.690187	
244103.000000	0.000000	0.114064	0.000000	0.245972	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
244362.000000	0.008033	0.088716	0.008033	0.000000	0.113876	0.220193	0.247287	1.473021	0.008033	0.766875	
244519.000000	0.007229	0.079845	0.007229	0.089648	0.102489	0.198174	0.222559	1.325719	0.007229	0.690187	
244710.000000	0.000000	0.114064	0.000000	0.128069	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
245557.000000	0.023704	0.079845	0.030422	0.089648	0.102489	0.198174	0.222559	1.325719	0.023704	0.690187	
246126.000000	0.023704	0.079845	0.030422	0.089648	0.102489	0.198174	0.222559	1.325719	0.023704	0.690187	
246646.000000	0.000000	0.099806	0.038028	0.112060	0.128111	0.247717	0.278198	1.657149	0.000000	0.862734	
246724.000000	0.001060	0.079845	0.030422	0.089648	0.102489	0.198174	0.222559	1.325719	0.001060	0.690187	
246726.000000	0.001060	0.079845	0.030422	0.089648	0.102489	0.198174	0.222559	1.325719	0.001060	0.690187	
246756.000000	0.000000	0.114064	0.000000	0.128069	0.146412	0.283105	0.317941	1.893885	0.000000	0.985982	
246782.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
246787.000000	0.000000	0.022265	0.000000	0.031469	0.022265	0.069565	0.078125	0.465369	0.000000	0.242277	
246818.000000	0.000000	0.022265	0.000000	0.031469	0.022265	0.069565	0.078125	0.465369	0.000000	0.242277	
246864.000000	0.006924	0.015585	0.001428	0.022028	0.015585	0.048696	0.054687	0.325758	0.001428	0.169594	
247432.000000	0.008655	0.019482	0.000000	0.027536	0.019482	0.060869	0.068359	0.407197	0.000000	0.211993	
247492.000000	0.006924	0.015585	0.003118	0.022028	0.015585	0.048696	0.054687	0.325758	0.004036	0.169594	
248069.000000	0.006924	0.015585	0.003118	0.022028	0.015585	0.048696	0.054687	0.325758	0.004036	0.169594	
248196.000000	0.007694	0.017317	0.000000	0.024476	0.017317	0.054106	0.060764	0.361953	0.004485	0.188438	
248464.000000	0.000000	0.022265	0.000000	0.031469	0.022265	0.069565	0.078125	0.465369	0.000000	0.242277	
248543.000000	0.000874	0.015585	0.000874	0.022028	0.015585	0.048696	0.054687	0.325758	0.000874	0.169594	
248690.000000	0.000874	0.015585	0.000874	0.022028	0.015585	0.048696	0.054687	0.325758	0.000874	0.169594	
248693.000000	0.000000	0.022265	0.000000	0.031469	0.022265	0.069565	0.078125	0.465369	0.000000	0.242277	
248853.000000	0.001074	0.015585	0.001074	0.022028	0.015585	0.048696	0.054687	0.325758	0.001074	0.169594	
249155.000000	0.000000	0.031171	0.000000	0.044057	0.031171	0.000000	0.000000	0.651516	0.000000	0.339188	
249200.000000	0.003490	0.017317	0.003490	0.000000	0.017317	0.010598	0.011646	0.361953	0.003490	0.188438	
249323.000000	0.003141	0.015585	0.003141	0.000718	0.015585	0.009538	0.010482	0.325758	0.003141	0.169594	
249401.000000	0.003141	0.015585	0.003141	0.000718	0.015585	0.009538	0.010482	0.325758	0.003141	0.169594	
249431.000000	0.003490	0.017317	0.003490	0.000000	0.017317	0.010598	0.011646	0.361953	0.003490	0.188438	
249750.000000	0.003141	0.015585	0.003141	0.005171	0.015585	0.009538	0.010482	0.325758	0.003141	0.169594	
249956.000000	0.000000	0.022265	0.000000	0.007387	0.022265	0.013625	0.014974	0.465369	0.000000	0.242277	
250316.000000	0.004601	0.000000	0.004601	0.006464	0.000000	0.011922	0.013102	0.407197	0.006351	0.211993	
250697.000000	0.003681	0.001958	0.003681	0.005171	0.022010	0.009538	0.010482	0.325758	0.005080	0.169594	
250708.000000	0.004090	0.002175	0.004090	0.000000	0.024455	0.010598	0.011646	0.361953	0.005645	0.188438	
250820.000000	0.003681	0.001958	0.003681	0.000760	0.022010	0.009538	0.010482	0.325758	0.005080	0.169594	
251035.000000	0.000000	0.000000	0.000000	0.000000	0.036683	0.015896	0.017470	0.542930	0.008467	0.282657	
251074.000000	0.000809	0.080229	0.000809	0.101658	0.022010	0.009538	0.010482	0.326200	0.005080	0.169594	
251383.000000	0.000000	0.133715	0.000000	0.169430	0.036683	0.000000	0.017470	0.543666	0.000000	0.282657	
251398.000000	0.000530	0.080229	0.000530	0.101658	0.022010	0.000191	0.010482	0.326200	0.000530	0.169594	
251465.000000	0.000663	0.100287	0.000663	0.127072	0.027512	0.000000	0.000000	0.407750	0.000663	0.211993	
251544.000000	0.000000	0.160459	0.000000	0.203316	0.044020	0.000000	0.000000	0.652400	0.000000	0.339188	
251719.000000	0.018984	0.089144	0.002173	0.112953	0.024455	0.000000	0.000971	0.362444	0.002173	0.188438	
251920.000000	0.021356	0.100287	0.002444	0.127072	0.027512	0.000000	0.000000	0.407750	0.002444	0.211993	
252005.000000	0.017085	0.080229	0.001955	0.101658	0.022010	0.000416	0.000416	0.326200	0.001955	0.169594	
252099.000000	0.028475	0.133715	0.000000	0.169430	0.036683	0.000000	0.000000	0.543666	0.000000	0.282657	
252189.000000	0.017085	0.080229	0.014702	0.101658	0.022010	0.007080	0.007080	0.326200	0.014702	0.169594	
255144.000000	0.021356	0.100287	0.018377	0.127072	0.027512	0.000000	0.000000	0.407750	0.018377	0.211993	
255190.000000	0.017085	0.080229	0.014702	0.101658	0.022010	0.006550	0.006550	0.326200	0.014702	0.169594	
255289.000000	0.018984	0.089144	0.016335	0.112953	0.000000	0.007278	0.007278	0.362444	0.016335	0.188438	
255322.000000	0.000000	0.114613	0.000000	0.145225	0.016502	0.009357	0.009357	0.466000	0.000000	0.242277	
255681.000000	0.004994	0.080229	0.004994	0.101658	0.011551	0.006550	0.006550	0.326200	0.004994	0.169594	
255697.000000	0.004994	0.080229	0.004994	0.101658	0.011551	0.006550	0.006550	0.326200	0.004994	0.169594	
256140.000000	0.004994	0.080229	0.004994	0.101658	0.011551	0.006550	0.006550	0.326200	0.004994	0.169594	
257011.000000	0.000000	0.160459	0.000000	0.203316	0.023103	0.000000	0.000000	0.652400	0.000000	0.339188	
257132.000000	0.018062	0.080229	0.000956	0.101658	0.011551	0.005820	0.000956	0.326200	0.018062	0.169594	
257266.000000	0.020069	0.089144	0.001062	0.112953	0.012835	0.006466	0.001062	0.362444	0.020069	0.000000	
257288.000000	0.025803	0.114613	0.000000	0.145225	0.016502	0.008314	0.000000	0.466000	0.025803	0.000000	
257304.000000	0.020069	0.089144	0.018909	0.112953	0.012835	0.006466	0.005307	0.362444	0.020069	0.000000	
258275.000000	0.020069	0.089144	0.018909	0.112953	0.000000	0.006466	0.005307	0.362444	0.020069	0.024290	
258371.000000	0.022577	0.100287	0.021272	0.127072	0.003560	0.000000	0.000000	0.407750	0.022577	0.027326	
258734.000000	0.018062	0.080229	0.017018	0.101658	0.002848	0.000877	0.000877	0.326200	0.018062	0.021861	
258748.000000	0.022577	0.100287	0.021272	0.127072	0.003560	0.000000	0.000000	0.407750	0.022577	0.027326	
258752.000000	0.018062	0.080229	0.017018	0.101658	0.002848	0.005894	0.005894	0.326200	0.018062	0.021861	
259119.000000	0.020069	0.089144	0.018909	0.112953	0.000000	0.006549	0.006549	0.362444	0.020069	0.024290	
259536.000000	0.018062	0.080229	0.017018	0.101658	0.041064	0.005894	0.005894	0.326200	0.018062	0.021861	
259736.000000	0.018062	0.080229	0.017018	0.101658	0.041064	0.005894	0.005894	0.326200	0.018062	0.021861	
259988.000000	0.018062	0.080229	0.017018	0.101658	0.041064	0.005894	0.005894	0.326200	0.018062	0.021861	
260047.000000	0.022577	0.100287	0.021272	0.127072	0.051331	0.000000	0.000000	0.407750	0.022577	0.027326	
261864.000000	0.000000	0.160459	0.000000	0.203316	0.082129	0.000000	0.000000	0.652400	0.000000	0.043722	
262030.000000	0.033056	0.089144	0.013951	0.112953	0.045627	0.000920	0.000000	0.362444	0.002808	0.024290	
262220.000000	0.037188	0.100173	0.015695	0.126959	0.051331	0.000000	0.002125	0.000000	0.003159	0.027326	
262761.000000	0.059501	0.160277	0.025112	0.203134	0.082129	0.000000	0.000000	0.000000	0.000000	0.000000	
266533.000000	0.042500	0.114484	0.000000	0.145747	0.058664	0.000000	0.024564	0.052781	0.000000	0.075760	
268025.000000	0.029750	0.080139	0.004955	0.102023	0.041064	0.004955	0.017194	0.036947	0.004955	0.053032	
268291.000000	0.033056	0.089043	0.005505	0.113359	0.000000	0.005505	0.019105	0.041052	0.005505	0.058924	
268323.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
268366.000000	0.000000	0.754095	0.000000	4.728233	1.347953	0.000000	0.000000	1.712284	0.000000	2.457759	
268517.000000	0.100916	0.377047	0.008998	2.364116	0.673976	0.142295	0.470528	0.856142	0.285560	1.228879	
268521.000000	0.100916	0.377047	0.008998	2.364116	0.673976	0.142295	0.470528	0.856142	0.285560	1.228879	
268529.000000	0.112129	0.418942	0.000000	2.626796	0.748863	0.158106	0.522809	0.951269	0.317289	1.365421	
269294.000000	0.100916	0.377047	0.234914	2.364116	0.673976	0.142295	0.470528	0.856142	0.285560	1.228879	
269462.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
269535.000000	0.069171	0.151932	0.094659	0.952627	0.271581	0.057338	0.189601	0.344985	0.115067	0.495180	
269989.000000	0.076856	0.168814	0.105177	1.058474	0.301756	0.000000	0.210667	0.383316	0.127853	0.550200	
270519.000000	0.069171	0.151932	0.094659	0.952627	0.271581	0.110899	0.189601	0.344985	0.115067	0.495180	
270667.000000	0.069171	0.151932	0.094659	0.952627	0.271581	0.110899	0.189601	0.344985	0.115067	0.495180	
271516.000000	0.000000	0.217046	0.000000	1.360896	0.387972	0.158427	0.270858	0.492835	0.000000	0.707400	
271838.000000	0.039731	0.151932	0.039731	0.952627	0.271581	0.110899	0.189601	0.344985	0.039731	0.495180	
271849.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
271863.000000	0.025796	0.063702	0.025796	0.618523	0.176332	0.072005	0.123104	0.223992	0.025796	0.321511	
271936.000000	0.025796	0.063702	0.025796	0.618523	0.176332	0.072005	0.123104	0.223992	0.025796	0.321511	
272407.000000	0.025796	0.063702	0.025796	0.618523	0.176332	0.072005	0.123104	0.223992	0.025796	0.321511	
272585.000000	0.025796	0.063702	0.025796	0.618523	0.176332	0.072005	0.123104	0.223992	0.025796	0.321511	
272599.000000	0.000000	0.106170	0.000000	1.030871	0.293887	0.120008	0.205173	0.000000	0.000000	0.535852	
272767.000000	0.000000	0.091002	0.000000	0.883604	0.251903	0.102864	0.175863	0.156511	0.000000	0.459503	
272849.000000	0.017691	0.079627	0.017691	0.773153	0.220415	0.000000	0.000000	0.136947	0.017691	0.402065	
272915.000000	0.014153	0.063702	0.014153	0.618523	0.176332	0.012067	0.059727	0.109557	0.014153	0.321652	
273111.000000	0.015725	0.070780	0.015725	0.000000	0.195925	0.013407	0.066363	0.121730	0.015725	0.298312	
273509.000000	0.000000	0.106170	0.000000	0.131496	0.293887	0.000000	0.099544	0.182596	0.000000	0.447467	
273926.000000	0.011221	0.063702	0.011221	0.078898	0.176332	0.036171	0.059727	0.109557	0.036171	0.268480	
274305.000000	0.000000	0.000000	0.000000	0.112711	0.251903	0.051673	0.085324	0.156511	0.051673	0.383543	
274893.000000	0.000000	0.000000	0.025374	0.112711	0.000000	0.051673	0.085324	0.156511	0.051673	0.383543	
275108.000000	0.000000	0.026619	0.029602	0.131496	0.026619	0.000000	0.000000	0.182596	0.000000	0.447467	
275181.000000	0.002382	0.015971	0.017761	0.078898	0.015971	0.051269	0.051269	0.110784	0.002382	0.268480	
275277.000000	0.000000	0.022816	0.000000	0.112711	0.022816	0.073241	0.073241	0.158263	0.000000	0.383543	
275284.000000	0.000944	0.015971	0.000944	0.078898	0.015971	0.051269	0.051269	0.110784	0.000944	0.268480	
275344.000000	0.000000	0.022816	0.000000	0.112711	0.022816	0.073241	0.073241	0.158263	0.000000	0.383543	
275410.000000	0.009882	0.015971	0.009882	0.078898	0.015971	0.051269	0.051269	0.110784	0.011305	0.268480	
275724.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
275731.000000	0.000000	0.021684	0.000000	0.092788	0.052669	0.061273	0.061273	0.130288	0.013296	0.315749	
275825.000000	0.000000	0.024782	0.000000	0.106044	0.060193	0.070027	0.070027	0.148901	0.000000	0.360856	
276051.000000	0.003130	0.017347	0.003130	0.074231	0.042135	0.049019	0.049019	0.104231	0.003130	0.252599	
276061.000000	0.000000	0.028912	0.000000	0.123718	0.070225	0.081698	0.081698	0.170004	0.000000	0.000000	
276102.000000	0.000000	0.028912	0.000000	0.123718	0.070225	0.081698	0.081698	0.170004	0.000000	0.000000	
276115.000000	0.000000	0.024782	0.000000	0.000000	0.060193	0.070027	0.070027	0.145718	0.000606	0.000606	
276134.000000	0.000000	0.028912	0.000000	0.083311	0.073431	0.081698	0.081698	0.170004	0.000000	0.000000	
276166.000000	0.006141	0.017347	0.010822	0.050239	0.044058	0.049019	0.049019	0.102003	0.010822	0.321830	
276280.000000	0.006141	0.017347	0.010822	0.050239	0.044058	0.049019	0.049019	0.102003	0.010822	0.321830	
276483.000000	0.000000	0.000000	0.013528	0.062798	0.055073	0.061273	0.061273	0.127503	0.013528	0.402288	
276527.000000	0.001406	0.040146	0.010822	0.050239	0.044058	0.049019	0.049019	0.102003	0.010822	0.321830	
276547.000000	0.001406	0.040146	0.010822	0.050239	0.044058	0.049019	0.049019	0.102003	0.010822	0.321830	
276569.000000	0.000000	0.057351	0.000000	0.071770	0.062941	0.070027	0.070027	0.145718	0.000000	0.459757	
276656.000000	0.000000	0.066910	0.000000	0.083731	0.073431	0.080084	0.080084	0.000000	0.000000	0.536384	
276891.000000	0.007560	0.044607	0.000000	0.055821	0.048954	0.053389	0.053389	0.283908	0.006454	0.357589	
276963.000000	0.006804	0.040146	0.002732	0.050239	0.044058	0.048050	0.048050	0.255517	0.005809	0.321830	
277022.000000	0.009720	0.057351	0.003903	0.071770	0.062808	0.000000	0.000000	0.365025	0.000000	0.459757	
277038.000000	0.000000	0.080292	0.000000	0.100477	0.087931	0.000000	0.000000	0.511034	0.000000	0.643660	
277053.000000	0.000000	0.080292	0.000000	0.100477	0.087931	0.000000	0.000000	0.511034	0.000000	0.643660	
277316.000000	0.020822	0.050182	0.000000	0.062798	0.054957	0.164920	0.020822	0.319397	0.000000	0.402288	
277461.000000	0.018509	0.044607	0.012496	0.055541	0.000000	0.146596	0.018509	0.283908	0.012496	0.357589	
277792.000000	0.016658	0.040146	0.011247	0.049987	0.019098	0.131936	0.016658	0.255517	0.011247	0.321830	
277833.000000	0.000000	0.066910	0.000000	0.083311	0.031830	0.219894	0.000000	0.425862	0.000000	0.536384	
277995.000000	0.000000	0.066910	0.000000	0.083311	0.031830	0.219894	0.000000	0.425862	0.000000	0.536384	
278009.000000	0.000000	0.066910	0.000000	0.083311	0.031830	0.219894	0.000000	0.425862	0.000000	0.536384	
278028.000000	0.000000	0.000000	0.000000	0.000000	0.031830	0.219894	0.024735	0.425862	0.003338	0.535676	
278055.000000	0.001393	0.035013	0.001393	0.040080	0.019098	0.131936	0.014841	0.255517	0.002003	0.321406	
278064.000000	0.001393	0.035013	0.001393	0.040080	0.019098	0.131936	0.014841	0.255517	0.002003	0.321406	
278124.000000	0.000000	0.050019	0.000000	0.057257	0.027283	0.188480	0.021201	0.365025	0.000000	0.459151	
278569.000000	0.006823	0.038904	0.006823	0.044533	0.000000	0.146596	0.016490	0.283908	0.006823	0.357118	
278587.000000	0.000000	0.058355	0.000000	0.066799	0.055349	0.219894	0.000000	0.425862	0.000000	0.535676	
278690.000000	0.026938	0.038904	0.000000	0.044533	0.036899	0.146596	0.023843	0.283908	0.026938	0.357118	
278721.000000	0.024244	0.035013	0.022467	0.040080	0.033210	0.131936	0.021459	0.255517	0.024244	0.321406	
279329.000000	0.024244	0.035013	0.022467	0.040080	0.033210	0.131936	0.021459	0.255517	0.024244	0.321406	
279394.000000	0.026938	0.000000	0.024963	0.044533	0.036899	0.146596	0.023843	0.283908	0.026938	0.357118	
279501.000000	0.026938	0.001975	0.024963	0.044533	0.036899	0.146596	0.000000	0.283908	0.026938	0.357118	
279528.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
279577.000000	0.000000	0.203393	0.000000	0.000000	0.412385	1.638340	0.215909	3.172925	0.000000	3.991107	
280083.000000	0.100681	0.135595	0.100681	0.074660	0.000000	1.092227	0.143939	2.115283	0.100681	2.660738	
280257.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
280320.000000	0.000000	0.182705	0.000000	0.626918	0.121324	0.530051	0.000000	1.026535	0.000000	1.291240	
280915.000000	0.000000	0.137028	0.000000	0.470189	0.090993	0.397538	0.055227	0.769901	0.055227	0.968430	
281702.000000	0.000000	0.219246	0.000000	0.752302	0.000000	0.636061	0.000000	1.231841	0.000000	1.549488	
281704.000000	0.014610	0.109623	0.006905	0.376151	0.256586	0.318031	0.024712	0.615921	0.014610	0.774744	
281788.000000	0.014610	0.109623	0.006905	0.376151	0.256586	0.318031	0.024712	0.615921	0.014610	0.774744	
281834.000000	0.016233	0.121803	0.000000	0.417945	0.285095	0.353367	0.027458	0.684356	0.016233	0.860827	
281884.000000	0.014610	0.109623	0.004636	0.376151	0.256586	0.318031	0.024712	0.615921	0.014610	0.774744	
281979.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
282027.000000	0.000000	0.000000	0.000000	0.521681	0.355857	0.441075	0.034273	0.854217	0.007670	1.074488	
282152.000000	0.000000	0.007138	0.000000	0.608628	0.415167	0.514587	0.000000	0.996586	0.000000	1.253569	
282165.000000	0.000000	0.000000	0.000000	0.912942	0.622750	0.000000	0.000000	1.494879	0.000000	1.880354	
282168.000000	0.059383	0.214567	0.059383	0.405752	0.276778	0.342403	0.000000	0.664391	0.059383	0.835713	
282221.000000	0.053445	0.193110	0.053445	0.365177	0.249100	0.308163	0.015332	0.597952	0.053445	0.752142	
282662.000000	0.059383	0.214567	0.059383	0.405752	0.276778	0.342403	0.000000	0.664391	0.059383	0.835713	
282686.000000	0.053445	0.193110	0.053445	0.365177	0.249100	0.308163	0.011173	0.597952	0.053445	0.752142	
283022.000000	0.059383	0.214567	0.059383	0.405752	0.276778	0.342403	0.000000	0.664391	0.059383	0.835713	
283033.000000	0.000000	0.275871	0.000000	0.521681	0.355857	0.440232	0.180944	0.854217	0.000000	1.074488	
283034.000000	0.000000	0.275871	0.000000	0.521681	0.355857	0.440232	0.180944	0.854217	0.000000	1.074488	
283301.000000	0.035244	0.214567	0.035244	0.405752	0.276778	0.342403	0.140734	0.664391	0.000000	0.835713	
283407.000000	0.031719	0.193110	0.031719	0.365177	0.249100	0.308163	0.126660	0.597952	0.115084	0.752142	
283507.000000	0.031719	0.193110	0.031719	0.365177	0.249100	0.308163	0.126660	0.597952	0.115084	0.752142	
283638.000000	0.031719	0.193110	0.031719	0.365177	0.249100	0.308163	0.126660	0.597952	0.115084	0.752142	
283719.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
284002.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.164424	0.776229	0.149396	0.976390	
284220.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.164424	0.776229	0.149396	0.976390	
284485.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.164424	0.776229	0.149396	0.976390	
285003.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.164424	0.776229	0.149396	0.976390	
285133.000000	0.120646	0.278539	0.166129	0.526726	0.359298	0.444489	0.000000	0.862476	0.165995	1.084878	
285134.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.201934	0.776229	0.149396	0.976390	
285173.000000	0.108582	0.250685	0.149517	0.474053	0.323368	0.400040	0.201934	0.776229	0.149396	0.976390	
285243.000000	0.000000	0.313356	0.186896	0.592566	0.404210	0.500050	0.252417	0.970286	0.000000	1.220488	
285312.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
285447.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
285592.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
