Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
325708.000000	-1	-1	55.500000	785.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.016383	6.666320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.649937	-1	-1	-1	-1	-1	-1.768212	-1	-1	-1	-1	
325754.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
325791.000000	-1	-1	209.500000	794.944444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.344724	6.678272	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.333548	-1	-1	-1	-1	-1	-0.889831	-1	-1	-1	-1	
326173.000000	-1	-1	-1	-1	240.000000	4403.807692	-1	-1	240.000000	14861.916667	-1	-1	-1	-1	-1	-1	5.480639	8.390225	-1	-1	5.480639	9.606557	-1	-1	-1	-1	-2.909586	-1	-4.125918	-1	-1	-1	-0.415878	-1	-1.025138	-1	
326271.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
326279.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
326366.000000	174.500000	6568.000000	105.000000	658.000000	174.500000	8389.785714	-1	-1	174.500000	14861.916667	-1	-1	5.161925	8.789965	4.653960	6.489205	5.161925	9.034770	-1	-1	5.161925	9.606557	-1	-1	-3.628040	-1.835245	-3.872846	-1	-4.444633	-1	-2.181615	-1.224596	-1.063623	-1	-1.229773	-1	
326389.000000	174.500000	6568.000000	124.300000	33.500000	174.500000	4812.909091	-1	-1	174.500000	16118.272727	-1	-1	5.161925	8.789965	4.822698	3.511545	5.161925	8.479057	-1	-1	5.161925	9.687709	-1	-1	-3.628040	1.311153	-3.317132	-1	-4.525784	-1	-2.181615	0.874887	-0.689933	-1	-1.281877	-1	
326433.000000	174.500000	3409.000000	152.500000	350.000000	174.500000	7617.500000	-1	-1	174.500000	14912.208333	-1	-1	5.161925	8.134174	5.027165	5.857933	5.161925	8.938204	-1	-1	5.161925	9.609936	-1	-1	-2.972250	-0.830769	-3.776279	-1	-4.448011	-1	-1.787275	-0.554343	-0.998687	-1	-1.231942	-1	
326561.000000	-1	-1	272.000000	187.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.605802	5.232445	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.373357	-1	-1	-1	-1	-1	0.249129	-1	-1	-1	-1	
326761.000000	205.000000	6568.000000	205.000000	377.000000	205.000000	7011.700000	-1	-1	205.000000	14912.208333	-1	-1	5.323010	8.789965	5.323010	5.932245	5.323010	8.855335	-1	-1	5.323010	9.609936	-1	-1	-3.466955	-0.609235	-3.532325	-1	-4.286926	-1	-2.084751	-0.406522	-0.834640	-1	-1.128515	-1	
326971.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
326978.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
326982.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
327034.000000	208.500000	3879.250000	208.500000	2249.000000	208.500000	5056.818182	-1	-1	208.500000	14912.208333	-1	-1	5.339939	8.263397	5.339939	7.718241	5.339939	8.528493	-1	-1	5.339939	9.609936	-1	-1	-2.923458	-2.378302	-3.188554	-1	-4.269996	-1	-1.757935	-1.586959	-0.603470	-1	-1.117645	-1	
327399.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
328051.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
328062.000000	45.000000	6568.000000	45.000000	2249.000000	45.000000	7535.500000	-1	-1	45.000000	16024.954545	-1	-1	3.806662	8.789965	3.806662	7.718241	3.806662	8.927380	-1	-1	3.806662	9.681902	-1	-1	-4.983302	-3.911578	-5.120718	-1	-5.875240	-1	-2.996562	-2.610062	-1.902757	-1	-2.148314	-1	
328141.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
328358.000000	-1	-1	147.500000	533.687500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.993828	6.279810	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.285982	-1	-1	-1	-1	-1	-0.858092	-1	-1	-1	-1	
328436.000000	-1	-1	475.500000	970.166667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.164367	6.877468	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.713101	-1	-1	-1	-1	-1	-0.475828	-1	-1	-1	-1	
328558.000000	-1	-1	475.500000	711.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.164367	6.567727	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.403360	-1	-1	-1	-1	-1	-0.269148	-1	-1	-1	-1	
328768.000000	209.500000	6568.000000	298.166667	2249.000000	209.500000	4864.863636	-1	-1	209.500000	14798.541667	-1	-1	5.344724	8.789965	5.697653	7.718241	5.344724	8.489794	-1	-1	5.344724	9.602284	-1	-1	-3.445241	-2.020588	-3.145070	-1	-4.257560	-1	-2.071694	-1.348269	-0.574230	-1	-1.109660	-1	
328977.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
328987.000000	-1	-1	25.500000	919.666667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.238678	6.824011	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.585333	-1	-1	-1	-1	-1	-2.392370	-1	-1	-1	-1	
329028.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
329227.000000	140.500000	6568.000000	140.500000	1295.750000	140.500000	8938.642857	140.500000	22564.000000	140.500000	22174.875000	-1	-1	4.945207	8.789965	4.945207	7.166845	4.945207	9.098139	4.945207	10.024111	4.945207	10.006715	-1	-1	-3.844757	-2.221637	-4.152932	-5.078904	-5.061508	-1	-2.311931	-1.482422	-1.251968	-1.202208	-1.625846	-1	
329309.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
329338.000000	219.000000	6568.000000	219.000000	645.500000	219.000000	4504.545455	-1	-1	219.000000	10903.166667	-1	-1	5.389072	8.789965	5.389072	6.470025	5.389072	8.412842	-1	-1	5.389072	9.296809	-1	-1	-3.400893	-1.080953	-3.023771	-1	-3.907737	-1	-2.045027	-0.721283	-0.492661	-1	-0.885051	-1	
329481.000000	190.333333	6568.000000	192.583333	1176.000000	154.500000	7228.944444	-1	-1	176.000000	16360.650000	-1	-1	5.248777	8.789965	5.260529	7.069874	5.040194	8.885848	-1	-1	5.170484	9.702634	-1	-1	-3.541188	-1.809345	-3.845654	-1	-4.532150	-1	-2.129389	-1.207314	-1.045339	-1	-1.285965	-1	
329604.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
330007.000000	-1	-1	282.500000	970.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.643679	6.877296	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.233618	-1	-1	-1	-1	-1	-0.823151	-1	-1	-1	-1	
330169.000000	-1	-1	-1	-1	128.000000	4517.136364	128.000000	10042.642857	128.000000	11884.681818	-1	-1	-1	-1	-1	-1	4.852030	8.415634	4.852030	9.214596	4.852030	9.383006	-1	-1	-1	-1	-3.563603	-4.362565	-4.530975	-1	-1	-1	-0.855673	-0.785552	-1.285210	-1	
330263.000000	-1	-1	90.500000	761.333333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.505350	6.635071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.129721	-1	-1	-1	-1	-1	-1.421090	-1	-1	-1	-1	
330350.000000	-1	-1	125.500000	284.125000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.832306	5.649414	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.817109	-1	-1	-1	-1	-1	-0.545228	-1	-1	-1	-1	
330514.000000	-1	-1	136.500000	762.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.916325	6.636930	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.720606	-1	-1	-1	-1	-1	-1.148101	-1	-1	-1	-1	
330623.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
330671.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
330674.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
330727.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331003.000000	-1	-1	138.500000	610.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.930870	6.414688	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.483817	-1	-1	-1	-1	-1	-0.990100	-1	-1	-1	-1	
331004.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331076.000000	-1	-1	-1	-1	38.000000	6128.750000	38.000000	10059.357143	38.000000	10295.208333	-1	-1	-1	-1	-1	-1	3.637586	8.720746	3.637586	9.216259	3.637586	9.239434	-1	-1	-1	-1	-5.083160	-5.578672	-5.601848	-1	-1	-1	-1.877501	-1.492898	-1.972779	-1	
331080.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331278.000000	-1	-1	-1	-1	226.000000	3544.916667	-1	-1	226.000000	15843.900000	-1	-1	-1	-1	-1	-1	5.420535	8.173270	-1	-1	5.420535	9.670540	-1	-1	-1	-1	-2.752735	-1	-4.250005	-1	-1	-1	-0.310403	-1	-1.104809	-1	
331532.000000	-1	-1	147.000000	407.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.990433	6.008813	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.018381	-1	-1	-1	-1	-1	-0.679530	-1	-1	-1	-1	
331572.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331590.000000	34.500000	6568.000000	34.500000	638.000000	34.500000	4853.450000	-1	-1	34.500000	9665.192308	-1	-1	3.540959	8.789965	3.540959	6.458338	3.540959	8.487445	-1	-1	3.540959	9.176286	-1	-1	-5.249005	-2.917379	-4.946486	-1	-5.635327	-1	-3.156335	-1.946667	-1.785595	-1	-1.994274	-1	
331641.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331678.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331710.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331896.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
331996.000000	-1	-1	65.000000	362.500000	188.750000	7916.700000	92.500000	54450.000000	232.500000	38695.750000	-1	-1	-1	-1	4.174387	5.893024	5.240423	8.976730	4.527209	10.905038	5.448890	10.563485	-1	-1	-1	-1.718637	-3.736306	-6.377829	-5.114595	-1	-1	-1.146788	-0.971807	-1.957725	-1.659931	-1	
332011.000000	182.500000	968.500000	-1	-1	209.500000	5962.785714	232.500000	18868.666667	209.500000	31172.200000	-1	-1	5.206750	6.875748	-1	-1	5.344724	8.693293	5.448890	9.845258	5.344724	10.347282	-1	-1	-1.668998	-1	-3.348569	-4.396368	-5.002558	-1	-1.003603	-1	-0.711073	-0.805213	-1.587997	-1	
332346.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
332451.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
332541.000000	-1	-1	77.500000	576.000000	64.500000	5189.357143	64.500000	11682.400000	64.500000	22436.357143	-1	-1	-1	-1	4.350278	6.356108	4.166665	8.554365	4.166665	9.365839	4.166665	10.018438	-1	-1	-1	-2.005830	-4.387700	-5.199173	-5.851773	-1	-1	-1.338421	-1.409838	-1.272163	-2.133246	-1	
332580.000000	-1	-1	90.500000	470.187500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.505350	6.153132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.647782	-1	-1	-1	-1	-1	-1.099508	-1	-1	-1	-1	
332593.000000	-1	-1	-1	-1	118.000000	1376.727273	-1	-1	118.000000	11329.000000	-1	-1	-1	-1	-1	-1	4.770685	7.227464	-1	-1	4.770685	9.335121	-1	-1	-1	-1	-2.456780	-1	-4.564436	-1	-1	-1	-0.111388	-1	-1.306694	-1	
332816.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
332950.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
332956.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
332972.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
333191.000000	-1	-1	-1	-1	118.000000	10688.000000	118.000000	54450.000000	118.000000	38695.750000	-1	-1	-1	-1	-1	-1	4.770685	9.276877	4.770685	10.905038	4.770685	10.563485	-1	-1	-1	-1	-4.506192	-6.134354	-5.792800	-1	-1	-1	-1.489518	-1.816108	-2.095382	-1	
333208.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
333228.000000	203.000000	274.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.313206	5.613128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.299922	-1	-1	-1	-1	-1	-0.180349	-1	-1	-1	-1	-1	
333614.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
333713.000000	-1	-1	105.000000	360.750000	55.500000	7702.250000	55.500000	11479.625000	55.500000	12753.423077	-1	-1	-1	-1	4.653960	5.888185	4.016383	8.949268	4.016383	9.348329	4.016383	9.453555	-1	-1	-1	-1.234225	-4.932885	-5.331946	-5.437172	-1	-1	-0.823556	-1.776449	-1.349390	-1.867046	-1	
333725.000000	-1	-1	-1	-1	-1	-1	-1	-1	18.500000	12049.035714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.917771	9.396740	-1	-1	-1	-1	-1	-1	-6.478969	-1	-1	-1	-1	-1	-2.535947	-1	
333750.000000	-1	-1	237.000000	341.125000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.468060	5.832249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.364189	-1	-1	-1	-1	-1	-0.243011	-1	-1	-1	-1	
334199.000000	-1	-1	327.500000	613.833333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.791488	6.419723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.628235	-1	-1	-1	-1	-1	-0.419200	-1	-1	-1	-1	
334293.000000	-1	-1	327.500000	785.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.791488	6.665684	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.874196	-1	-1	-1	-1	-1	-0.583321	-1	-1	-1	-1	
334311.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
334368.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
334468.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
334628.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
334894.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
334918.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
335088.000000	-1	-1	115.000000	1094.000000	-1	-1	115.000000	12971.357143	-1	-1	-1	-1	-1	-1	4.744932	6.997596	-1	-1	4.744932	9.470499	-1	-1	-1	-1	-1	-2.252664	-1	-4.725567	-1	-1	-1	-1.503125	-1	-0.996691	-1	-1	
335148.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
335316.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
335405.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
335698.000000	-1	-1	166.000000	4180.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.111988	8.338126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.226139	-1	-1	-1	-1	-1	-2.152692	-1	-1	-1	-1	
335737.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
335944.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
336015.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
336077.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
336092.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
336284.000000	-1	-1	706.500000	4180.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.560323	8.338126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.777803	-1	-1	-1	-1	-1	-1.186267	-1	-1	-1	-1	
336400.000000	-1	-1	706.500000	4180.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.560323	8.338126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.777803	-1	-1	-1	-1	-1	-1.186267	-1	-1	-1	-1	
336688.000000	-1	-1	706.500000	3302.666667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.560323	8.102486	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.542162	-1	-1	-1	-1	-1	-1.029032	-1	-1	-1	-1	
337101.000000	-1	-1	860.500000	1875.875000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.757514	7.536830	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.779317	-1	-1	-1	-1	-1	-0.520011	-1	-1	-1	-1	
337742.000000	-1	-1	860.500000	1706.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.757514	7.442200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.684686	-1	-1	-1	-1	-1	-0.456868	-1	-1	-1	-1	
337768.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
337778.000000	-1	-1	318.500000	1893.312500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.763622	7.546083	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.782461	-1	-1	-1	-1	-1	-1.189375	-1	-1	-1	-1	
338405.000000	-1	-1	491.500000	2768.666667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.197462	7.926121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.728659	-1	-1	-1	-1	-1	-1.153475	-1	-1	-1	-1	
338422.000000	-1	-1	491.500000	2768.666667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.197462	7.926121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.728659	-1	-1	-1	-1	-1	-1.153475	-1	-1	-1	-1	
338744.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
338763.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
338783.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
338784.000000	69.000000	5619.750000	121.666667	6614.000000	-1	-1	-1	-1	-1	-1	-1	-1	4.234107	8.634042	4.801285	8.796944	-1	-1	-1	-1	-1	-1	-1	-1	-4.399936	-3.995659	-1	-1	-1	-1	-2.645772	-2.666166	-1	-1	-1	-1	
338921.000000	-1	-1	148.000000	6614.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.997212	8.796944	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.799732	-1	-1	-1	-1	-1	-2.535430	-1	-1	-1	-1	
338932.000000	-1	-1	153.000000	4067.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.030438	8.310661	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.280223	-1	-1	-1	-1	-1	-2.188780	-1	-1	-1	-1	
338941.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
