Position	iESk_ind1	iESk_ind2	iESk_ind3	iESk_ind4	iESk_ind5	
183106.000000	0.000000	184.375000	63.625000	1348.750000	109.500000	
183235.000000	0.000000	245.833333	0.000000	1798.333333	146.000000	
183252.000000	13.500000	184.375000	0.000000	1348.750000	109.500000	
183343.000000	0.000000	245.833333	0.000000	1798.333333	146.000000	
183491.000000	0.000000	245.833333	0.000000	1798.333333	146.000000	
183502.000000	0.000000	245.833333	0.000000	1798.333333	146.000000	
183516.000000	1.400000	147.500000	1.400000	1079.000000	87.600000	
183533.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
183696.000000	292.200000	2287.400000	292.200000	292.200000	2287.400000	
184322.000000	292.200000	2287.400000	292.200000	292.200000	2287.400000	
184979.000000	292.200000	2287.400000	292.200000	292.200000	2287.400000	
185335.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185344.000000	0.000000	3812.333333	0.000000	7.333333	3812.333333	
185379.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185406.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185424.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185588.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185658.000000	7.300000	2287.400000	7.300000	7.300000	2287.400000	
185661.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
185696.000000	0.000000	5718.500000	0.000000	0.000000	5718.500000	
186127.000000	54.125000	2859.250000	0.000000	261.125000	2859.250000	
186129.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186145.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186202.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186377.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186400.000000	76.200000	2287.400000	76.200000	208.900000	2287.400000	
186767.000000	76.200000	2287.400000	76.200000	208.900000	2287.400000	
186772.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186781.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186826.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
186912.000000	0.000000	3812.333333	0.000000	348.166667	3812.333333	
187000.000000	19.125000	2859.250000	19.125000	0.000000	2859.250000	
187017.000000	15.300000	2287.400000	15.300000	1624.900000	2287.400000	
187023.000000	15.300000	2287.400000	15.300000	1624.900000	2287.400000	
187042.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
187243.000000	62.200000	2287.400000	59.200000	1624.900000	2287.400000	
187438.000000	62.200000	2287.400000	59.200000	1624.900000	2287.400000	
187439.000000	77.750000	2859.250000	0.000000	2031.125000	2859.250000	
187468.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
187569.000000	10.600000	2287.400000	10.600000	1624.900000	2287.400000	
187574.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
187725.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
188054.000000	106.400000	2287.400000	106.400000	1624.900000	2287.400000	
188109.000000	106.400000	2287.400000	106.400000	1624.900000	2287.400000	
188135.000000	106.400000	2287.400000	106.400000	1624.900000	2287.400000	
188176.000000	106.400000	2287.400000	106.400000	1624.900000	2287.400000	
188392.000000	106.400000	2287.400000	106.400000	1624.900000	2287.400000	
188451.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
188501.000000	11.300000	2287.400000	353.800000	1624.900000	2287.400000	
188564.000000	0.000000	2859.250000	442.250000	2031.125000	2859.250000	
188715.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
188716.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
188777.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
188974.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
189598.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
190240.000000	321.100000	2287.400000	353.800000	1624.900000	2287.400000	
190250.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
190587.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
190595.000000	666.300000	2287.400000	231.300000	1624.900000	2287.400000	
191445.000000	666.300000	2287.400000	231.300000	1624.900000	2287.400000	
191654.000000	666.300000	2287.400000	231.300000	1624.900000	2287.400000	
191841.000000	832.875000	2859.250000	0.000000	2031.125000	2859.250000	
191885.000000	666.300000	2287.400000	111.600000	1624.900000	2287.400000	
191979.000000	666.300000	2287.400000	111.600000	1624.900000	2287.400000	
192271.000000	666.300000	2287.400000	111.600000	1624.900000	2287.400000	
192571.000000	832.875000	2859.250000	0.000000	2031.125000	2859.250000	
193921.000000	832.875000	2859.250000	0.000000	2031.125000	2859.250000	
193924.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
194236.000000	41.000000	2287.400000	41.000000	1624.900000	2287.400000	
194334.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
194415.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
194486.000000	37.900000	2287.400000	37.900000	1624.900000	2287.400000	
194494.000000	37.900000	2287.400000	37.900000	1624.900000	2287.400000	
194786.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
195051.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
195133.000000	0.000000	3812.333333	0.000000	2708.166667	3812.333333	
195136.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
195185.000000	134.700000	369.100000	134.700000	1913.200000	369.100000	
195295.000000	134.700000	369.100000	134.700000	1913.200000	369.100000	
195408.000000	134.700000	369.100000	134.700000	1913.200000	369.100000	
195777.000000	134.700000	369.100000	134.700000	1913.200000	369.100000	
195800.000000	134.700000	369.100000	134.700000	1913.200000	369.100000	
195917.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
195952.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
195966.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
195968.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
196048.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
196072.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
196228.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196254.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196255.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196265.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196379.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196492.000000	70.800000	369.100000	70.800000	1913.200000	369.100000	
196516.000000	0.000000	615.166667	0.000000	3188.666667	615.166667	
196533.000000	85.400000	369.100000	138.000000	1913.200000	369.100000	
196728.000000	85.400000	369.100000	138.000000	1913.200000	369.100000	
196777.000000	85.400000	369.100000	138.000000	1913.200000	369.100000	
196847.000000	85.400000	369.100000	138.000000	1913.200000	369.100000	
196929.000000	85.400000	369.100000	138.000000	1913.200000	369.100000	
196974.000000	0.000000	461.375000	172.500000	2391.500000	461.375000	
197087.000000	61.333333	0.000000	230.000000	3188.666667	0.000000	
197110.000000	36.800000	214.200000	138.000000	1913.200000	344.100000	
197191.000000	36.800000	214.200000	138.000000	1913.200000	344.100000	
197238.000000	0.000000	357.000000	0.000000	3188.666667	573.500000	
197293.000000	7.000000	214.200000	7.000000	1913.200000	344.100000	
197308.000000	0.000000	357.000000	0.000000	3188.666667	573.500000	
198030.000000	100.100000	214.200000	100.100000	1913.200000	344.100000	
198042.000000	100.100000	214.200000	100.100000	1913.200000	344.100000	
198297.000000	0.000000	0.000000	0.000000	4783.000000	860.250000	
198315.000000	185.900000	102.600000	185.900000	1913.200000	344.100000	
198406.000000	185.900000	102.600000	185.900000	1913.200000	344.100000	
199232.000000	309.833333	0.000000	309.833333	3188.666667	0.000000	
199239.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199271.000000	17.900000	791.400000	17.900000	1913.200000	324.500000	
199344.000000	17.900000	791.400000	17.900000	1913.200000	324.500000	
199345.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199360.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199363.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199420.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199474.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199629.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199639.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199683.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199712.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199836.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199841.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199855.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
199970.000000	11.700000	791.400000	11.700000	1913.200000	324.500000	
199972.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
200025.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200033.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200034.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200061.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200095.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200220.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200241.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200295.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200307.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200400.000000	90.500000	791.400000	90.500000	1913.200000	324.500000	
200502.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
200615.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
200698.000000	0.000000	1319.000000	0.000000	3188.666667	540.833333	
200781.000000	83.600000	791.400000	83.600000	1913.200000	324.500000	
200935.000000	104.500000	989.250000	104.500000	2391.500000	0.000000	
201093.000000	83.600000	791.400000	83.600000	1913.200000	435.700000	
201111.000000	83.600000	791.400000	83.600000	1913.200000	435.700000	
201113.000000	83.600000	791.400000	83.600000	1913.200000	435.700000	
201132.000000	83.600000	791.400000	83.600000	1913.200000	435.700000	
201183.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201218.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201242.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201252.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201253.000000	12.300000	791.400000	12.300000	1913.200000	435.700000	
201375.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201494.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
201781.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
202183.000000	0.000000	1319.000000	0.000000	3188.666667	726.166667	
203192.000000	106.900000	791.400000	106.900000	1913.200000	435.700000	
203193.000000	178.166667	0.000000	178.166667	3188.666667	0.000000	
203251.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
203264.000000	63.200000	305.800000	63.200000	1913.200000	305.800000	
203277.000000	63.200000	305.800000	63.200000	1913.200000	305.800000	
203428.000000	63.200000	305.800000	63.200000	1913.200000	305.800000	
203550.000000	63.200000	305.800000	63.200000	1913.200000	305.800000	
203597.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
203611.000000	1.600000	305.800000	1.600000	1913.200000	305.800000	
203613.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
203686.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
203966.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
204345.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
204350.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
204380.000000	27.300000	305.800000	27.300000	1913.200000	305.800000	
204623.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
204637.000000	16.500000	382.250000	0.000000	2391.500000	382.250000	
204641.000000	13.200000	305.800000	11.400000	1913.200000	305.800000	
204751.000000	0.000000	509.666667	0.000000	3188.666667	509.666667	
204762.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
204899.000000	0.000000	3439.000000	0.000000	11.833333	4164.333333	
204902.000000	0.000000	3439.000000	0.000000	11.833333	4164.333333	
204967.000000	0.000000	5158.500000	0.000000	0.000000	6246.500000	
205239.000000	0.000000	3439.000000	0.000000	570.666667	4164.333333	
205429.000000	0.000000	3439.000000	0.000000	570.666667	4164.333333	
208201.000000	364.375000	2579.250000	400.625000	0.000000	3123.250000	
208344.000000	0.000000	2579.250000	400.625000	2144.375000	3123.250000	
208491.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
208494.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
208839.000000	166.000000	2063.400000	36.300000	1715.500000	2498.600000	
208857.000000	207.500000	2579.250000	0.000000	2144.375000	3123.250000	
209411.000000	166.000000	2063.400000	72.500000	1715.500000	2498.600000	
209582.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
209687.000000	41.625000	2579.250000	0.000000	2144.375000	3123.250000	
209711.000000	33.300000	2063.400000	20.400000	1715.500000	2498.600000	
209891.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
210184.000000	35.400000	2063.400000	35.400000	1715.500000	2498.600000	
210245.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
210563.000000	39.400000	2063.400000	39.400000	1715.500000	2498.600000	
210639.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
210886.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
212849.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
212860.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
212959.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
213021.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
213242.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
213252.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
213588.000000	712.100000	2063.400000	712.100000	1715.500000	2498.600000	
215058.000000	0.000000	3439.000000	0.000000	2859.166667	4164.333333	
215152.000000	302.400000	2063.400000	82.300000	1715.500000	2498.600000	
215280.000000	378.000000	0.000000	102.875000	2144.375000	3123.250000	
215315.000000	302.400000	418.900000	82.300000	1715.500000	2498.600000	
215718.000000	378.000000	523.625000	0.000000	2144.375000	3123.250000	
215849.000000	302.400000	418.900000	166.700000	1715.500000	2498.600000	
216094.000000	302.400000	418.900000	166.700000	1715.500000	2498.600000	
216517.000000	302.400000	418.900000	166.700000	1715.500000	2498.600000	
216717.000000	0.000000	698.166667	0.000000	2859.166667	4164.333333	
216837.000000	438.750000	624.625000	0.000000	2144.375000	3224.250000	
216863.000000	438.750000	624.625000	420.500000	0.000000	3224.250000	
217392.000000	354.400000	499.700000	339.800000	330.700000	2579.400000	
218200.000000	570.666667	0.000000	566.333333	551.166667	0.000000	
218431.000000	342.400000	93.100000	339.800000	330.700000	33.200000	
218532.000000	428.000000	116.375000	424.750000	413.375000	0.000000	
218566.000000	0.000000	155.166667	0.000000	463.000000	26.833333	
218693.000000	263.625000	148.125000	127.375000	379.000000	0.000000	
218781.000000	231.800000	118.500000	101.900000	303.200000	404.400000	
219035.000000	365.166667	0.000000	148.666667	0.000000	674.000000	
219107.000000	219.100000	169.900000	89.200000	143.500000	404.400000	
219171.000000	273.875000	212.375000	0.000000	179.375000	505.500000	
219228.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219362.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219364.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219382.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219494.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219649.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219684.000000	219.100000	169.900000	117.800000	143.500000	404.400000	
219893.000000	0.000000	424.750000	0.000000	0.000000	989.000000	
219948.000000	0.000000	0.000000	375.500000	0.000000	989.000000	
220444.000000	95.100000	173.900000	150.200000	1101.000000	408.600000	
220643.000000	95.100000	173.900000	150.200000	1101.000000	408.600000	
220700.000000	0.000000	289.833333	0.000000	1835.000000	681.000000	
220759.000000	0.000000	217.375000	84.000000	1376.250000	510.750000	
220889.000000	203.250000	155.375000	84.000000	1314.250000	0.000000	
221242.000000	406.500000	0.000000	0.000000	2628.500000	0.000000	
221244.000000	162.600000	868.800000	1.200000	1051.400000	288.300000	
221254.000000	203.250000	1086.000000	0.000000	1314.250000	360.375000	
221425.000000	162.600000	868.800000	59.500000	1051.400000	288.300000	
221849.000000	0.000000	1448.000000	0.000000	1752.333333	480.500000	
221854.000000	360.200000	868.800000	360.200000	1051.400000	288.300000	
222394.000000	360.200000	868.800000	360.200000	1051.400000	288.300000	
222560.000000	360.200000	868.800000	360.200000	1051.400000	288.300000	
222809.000000	450.250000	1086.000000	450.250000	1314.250000	0.000000	
222855.000000	360.200000	868.800000	360.200000	1051.400000	551.000000	
223106.000000	360.200000	868.800000	360.200000	1051.400000	551.000000	
223329.000000	360.200000	868.800000	360.200000	1051.400000	551.000000	
223528.000000	360.200000	868.800000	360.200000	1051.400000	551.000000	
223777.000000	0.000000	1448.000000	0.000000	1752.333333	918.333333	
224036.000000	276.100000	868.800000	276.100000	1051.400000	551.000000	
224623.000000	276.100000	868.800000	276.100000	1051.400000	551.000000	
225051.000000	276.100000	868.800000	276.100000	1051.400000	551.000000	
225523.000000	0.000000	1448.000000	0.000000	1752.333333	918.333333	
225651.000000	38.000000	0.000000	38.000000	1752.333333	0.000000	
225697.000000	28.100000	10.700000	28.100000	1056.700000	251.400000	
225701.000000	28.100000	10.700000	28.100000	1056.700000	251.400000	
225754.000000	0.000000	0.000000	0.000000	0.000000	1234.000000	
225946.000000	0.000000	423.000000	0.000000	3001.333333	474.000000	
226052.000000	136.700000	253.800000	136.700000	1800.800000	284.400000	
226243.000000	136.700000	253.800000	136.700000	1800.800000	284.400000	
226505.000000	136.700000	253.800000	136.700000	1800.800000	284.400000	
226562.000000	136.700000	253.800000	136.700000	1800.800000	284.400000	
226565.000000	136.700000	253.800000	136.700000	1800.800000	284.400000	
226800.000000	0.000000	423.000000	0.000000	3001.333333	474.000000	
226931.000000	109.500000	253.800000	109.500000	1800.800000	284.400000	
227307.000000	182.500000	0.000000	182.500000	2969.333333	0.000000	
227319.000000	109.500000	197.600000	109.500000	1781.600000	677.200000	
227507.000000	0.000000	329.333333	0.000000	2969.333333	1128.666667	
227537.000000	119.400000	197.600000	119.400000	1781.600000	677.200000	
227538.000000	119.400000	197.600000	119.400000	1781.600000	677.200000	
228075.000000	119.400000	197.600000	119.400000	1781.600000	677.200000	
228081.000000	119.400000	197.600000	119.400000	1781.600000	677.200000	
228157.000000	0.000000	329.333333	0.000000	2969.333333	1128.666667	
228270.000000	17.500000	197.600000	17.500000	1781.600000	677.200000	
228332.000000	0.000000	0.000000	0.000000	4454.000000	1693.000000	
228462.000000	107.100000	285.800000	107.100000	1781.600000	677.200000	
228549.000000	107.100000	285.800000	107.100000	1781.600000	677.200000	
228889.000000	107.100000	285.800000	107.100000	1781.600000	677.200000	
228976.000000	0.000000	476.333333	0.000000	2969.333333	1128.666667	
229085.000000	159.100000	285.800000	159.100000	1781.600000	677.200000	
230567.000000	0.000000	0.000000	0.000000	4454.000000	1693.000000	
230671.000000	61.100000	16.000000	33.200000	1781.600000	677.200000	
230727.000000	101.833333	0.000000	55.333333	2969.333333	0.000000	
230843.000000	76.375000	554.000000	0.000000	2227.000000	572.500000	
230867.000000	61.100000	443.200000	13.900000	1781.600000	458.000000	
230982.000000	0.000000	738.666667	0.000000	2969.333333	763.333333	
231050.000000	0.000000	738.666667	0.000000	2969.333333	763.333333	
231860.000000	106.400000	443.200000	106.400000	1781.600000	458.000000	
232114.000000	0.000000	738.666667	0.000000	2969.333333	763.333333	
232139.000000	87.900000	443.200000	87.900000	1781.600000	458.000000	
232154.000000	87.900000	443.200000	87.900000	1781.600000	458.000000	
232978.000000	0.000000	738.666667	0.000000	2969.333333	763.333333	
233024.000000	18.500000	0.000000	18.500000	2227.000000	572.500000	
233126.000000	0.000000	0.000000	0.000000	8908.000000	0.000000	
233176.000000	39.200000	241.600000	39.200000	1781.600000	241.600000	
233518.000000	0.000000	402.666667	0.000000	2969.333333	402.666667	
233839.000000	235.100000	241.600000	235.100000	1781.600000	241.600000	
233983.000000	235.100000	241.600000	235.100000	1781.600000	241.600000	
234253.000000	235.100000	241.600000	235.100000	1781.600000	241.600000	
234268.000000	235.100000	241.600000	235.100000	1781.600000	241.600000	
234450.000000	391.833333	0.000000	391.833333	2969.333333	0.000000	
234854.000000	261.800000	93.800000	261.800000	1808.300000	67.100000	
235121.000000	0.000000	267.000000	0.000000	0.000000	0.000000	
235148.000000	161.666667	0.000000	402.166667	2985.000000	0.000000	
235155.000000	97.000000	96.300000	241.300000	1791.000000	290.700000	
235435.000000	97.000000	96.300000	241.300000	1791.000000	290.700000	
235625.000000	97.000000	96.300000	241.300000	1791.000000	290.700000	
235641.000000	0.000000	0.000000	402.166667	2985.000000	484.500000	
236201.000000	86.700000	136.800000	241.300000	1791.000000	290.700000	
236286.000000	86.700000	136.800000	241.300000	1791.000000	290.700000	
236423.000000	0.000000	228.000000	0.000000	2985.000000	484.500000	
236787.000000	146.166667	0.000000	642.500000	2985.000000	0.000000	
237027.000000	87.700000	857.100000	385.500000	1791.000000	687.000000	
237060.000000	0.000000	1071.375000	481.875000	2238.750000	858.750000	
237428.000000	0.000000	1071.375000	481.875000	2238.750000	858.750000	
237830.000000	180.700000	857.100000	385.500000	1791.000000	687.000000	
237921.000000	180.700000	857.100000	385.500000	1791.000000	687.000000	
237958.000000	180.700000	857.100000	385.500000	1791.000000	687.000000	
238445.000000	180.700000	857.100000	385.500000	1791.000000	687.000000	
238620.000000	0.000000	1428.500000	0.000000	2985.000000	1145.000000	
239321.000000	102.000000	857.100000	102.000000	1791.000000	687.000000	
239398.000000	102.000000	857.100000	102.000000	1791.000000	687.000000	
239563.000000	0.000000	1428.500000	0.000000	2985.000000	1145.000000	
239657.000000	0.000000	1428.500000	0.000000	2985.000000	1145.000000	
239706.000000	0.000000	1428.500000	0.000000	2985.000000	1145.000000	
239953.000000	178.200000	857.100000	178.200000	1791.000000	687.000000	
240232.000000	178.200000	857.100000	178.200000	1791.000000	687.000000	
240452.000000	222.750000	1071.375000	222.750000	2238.750000	0.000000	
240626.000000	178.200000	857.100000	178.200000	1791.000000	71.900000	
240815.000000	0.000000	1428.500000	0.000000	2985.000000	119.833333	
240839.000000	42.000000	857.100000	42.000000	1791.000000	71.900000	
240958.000000	52.500000	1071.375000	52.500000	2238.750000	0.000000	
241116.000000	0.000000	1428.500000	0.000000	2985.000000	63.666667	
241164.000000	10.500000	857.100000	10.500000	1791.000000	38.200000	
241221.000000	0.000000	0.000000	0.000000	4477.500000	95.500000	
241235.000000	91.666667	0.000000	91.666667	2985.000000	0.000000	
241472.000000	55.000000	196.000000	55.000000	1816.900000	1080.500000	
241534.000000	0.000000	326.666667	0.000000	3028.166667	1800.833333	
241639.000000	64.200000	196.000000	64.200000	1816.900000	1080.500000	
241848.000000	64.200000	196.000000	64.200000	1816.900000	1080.500000	
241907.000000	64.200000	196.000000	64.200000	1816.900000	1080.500000	
241908.000000	0.000000	326.666667	0.000000	3028.166667	1800.833333	
242299.000000	46.000000	196.000000	46.000000	1816.900000	1080.500000	
242368.000000	0.000000	0.000000	0.000000	4542.250000	2701.250000	
242732.000000	0.000000	1402.000000	0.000000	3028.166667	1800.833333	
243135.000000	224.600000	841.200000	224.600000	1816.900000	1080.500000	
243147.000000	224.600000	841.200000	224.600000	1816.900000	1080.500000	
243290.000000	224.600000	841.200000	224.600000	1816.900000	1080.500000	
244010.000000	224.600000	841.200000	224.600000	1816.900000	1080.500000	
244103.000000	0.000000	1402.000000	0.000000	3028.166667	1800.833333	
244362.000000	95.500000	1051.500000	95.500000	0.000000	1321.000000	
244519.000000	76.400000	843.800000	76.400000	942.900000	1059.400000	
244710.000000	0.000000	1406.333333	0.000000	1571.500000	1765.666667	
245557.000000	250.500000	843.800000	321.500000	942.900000	1059.400000	
246126.000000	250.500000	843.800000	321.500000	942.900000	1059.400000	
246646.000000	0.000000	1054.750000	401.875000	1178.625000	1324.250000	
246724.000000	11.200000	843.800000	321.500000	942.900000	1059.400000	
246726.000000	11.200000	843.800000	321.500000	942.900000	1059.400000	
246756.000000	0.000000	1406.333333	0.000000	1571.500000	1765.666667	
246782.000000	5.166667	0.000000	5.166667	1545.333333	0.000000	
246787.000000	0.000000	1057.166667	0.000000	1552.833333	1057.166667	
246818.000000	0.000000	1057.166667	0.000000	1552.833333	1057.166667	
246864.000000	297.800000	634.300000	61.400000	931.700000	634.300000	
247432.000000	372.250000	792.875000	0.000000	1164.625000	792.875000	
247492.000000	297.800000	634.300000	134.100000	931.700000	634.300000	
248069.000000	297.800000	634.300000	134.100000	931.700000	634.300000	
248196.000000	372.250000	792.875000	0.000000	1164.625000	792.875000	
248464.000000	0.000000	1057.166667	0.000000	1552.833333	1057.166667	
248543.000000	37.600000	634.300000	37.600000	931.700000	634.300000	
248690.000000	37.600000	634.300000	37.600000	931.700000	634.300000	
248693.000000	0.000000	1057.166667	0.000000	1552.833333	1057.166667	
248853.000000	46.200000	634.300000	46.200000	931.700000	634.300000	
249155.000000	0.000000	1057.166667	0.000000	1552.833333	1057.166667	
249200.000000	168.875000	792.250000	168.875000	0.000000	792.250000	
249323.000000	135.100000	633.800000	135.100000	30.900000	633.800000	
249401.000000	135.100000	633.800000	135.100000	30.900000	633.800000	
249431.000000	168.875000	792.250000	168.875000	0.000000	792.250000	
249750.000000	135.100000	669.800000	135.100000	221.300000	669.800000	
249956.000000	0.000000	1116.333333	0.000000	368.833333	1116.333333	
250316.000000	228.000000	0.000000	228.000000	317.500000	0.000000	
250697.000000	158.300000	84.200000	158.300000	190.500000	936.700000	
250708.000000	152.875000	105.250000	152.875000	0.000000	1170.875000	
250820.000000	122.300000	84.200000	122.300000	32.700000	936.700000	
251035.000000	0.000000	0.000000	0.000000	0.000000	4493.000000	
251074.000000	34.800000	3450.500000	34.800000	4372.100000	908.500000	
251383.000000	0.000000	5750.833333	0.000000	7286.833333	1514.166667	
251398.000000	22.800000	3450.500000	22.800000	4372.100000	908.500000	
251465.000000	22.800000	3450.500000	22.800000	4372.100000	908.500000	
251544.000000	0.000000	5750.833333	0.000000	7286.833333	1514.166667	
251719.000000	734.800000	3450.500000	84.100000	4372.100000	908.500000	
251920.000000	734.800000	3450.500000	84.100000	4372.100000	908.500000	
252005.000000	734.800000	3450.500000	84.100000	4372.100000	908.500000	
252099.000000	918.500000	4313.125000	0.000000	5465.125000	1135.625000	
252189.000000	734.800000	3450.500000	632.300000	4372.100000	908.500000	
255144.000000	734.800000	3450.500000	632.300000	4372.100000	908.500000	
255190.000000	734.800000	3450.500000	632.300000	4372.100000	908.500000	
255289.000000	918.500000	4308.250000	790.375000	5460.250000	0.000000	
255322.000000	0.000000	5744.333333	0.000000	7280.333333	828.000000	
255681.000000	214.800000	3446.600000	214.800000	4368.200000	496.800000	
255697.000000	214.800000	3446.600000	214.800000	4368.200000	496.800000	
256140.000000	214.800000	3446.600000	214.800000	4368.200000	496.800000	
257011.000000	0.000000	5744.333333	0.000000	7280.333333	828.000000	
257132.000000	776.800000	3446.600000	41.100000	4368.200000	496.800000	
257266.000000	776.800000	3446.600000	41.100000	4368.200000	496.800000	
257288.000000	971.000000	4308.250000	0.000000	5460.250000	621.000000	
257304.000000	776.800000	3446.600000	731.900000	4368.200000	496.800000	
258275.000000	971.000000	4308.250000	914.875000	5460.250000	0.000000	
258371.000000	776.800000	3446.600000	731.900000	4368.200000	122.500000	
258734.000000	776.800000	3446.600000	731.900000	4368.200000	122.500000	
